,ice_component,model_key,startyr,endyr,Tmin,Tmax,Npts,TSLS,BalanceT,Intercept
3782,GIC,sample392,2016,2050,0.5052791256624602,0.7336819828053175,6,0.0027522107229747783,0.18551431502496815,-0.0005105744870770384
3783,GIC,sample392,2051,2100,0.4619565542338889,2.3246465542338894,6,0.000695320954520979,-0.7007908758456515,0.0004872745807125913
3784,GIC,sample393,2016,2050,0.6450648399481745,0.9534219828053176,6,0.002671467207025383,0.2339546182611466,-0.0006250020906167949
3785,GIC,sample393,2051,2100,0.730672554233889,3.260844554233889,6,0.0007653192809479813,-0.2180326869825633,0.00016686461922465164
3786,GIC,sample394,2016,2050,0.5269962685196031,0.8821105542338888,6,0.002560275795362427,0.17657784773973934,-0.00045208798956524664
3787,GIC,sample394,2051,2100,0.418788554233889,2.8840445542338884,6,0.0006868591401848617,-0.4247462530404686,0.00029174084616011796
3788,GIC,sample395,2016,2050,0.5655819828053175,0.8152134113767462,6,0.003245688676733494,0.28642936379271633,-0.000929660542745998
3789,GIC,sample395,2051,2100,0.5546865542338889,2.526078554233889,6,0.0005318803596502539,-1.5733332747124773,0.0008368250680037842
3790,GIC,sample396,2016,2050,0.5268734113767459,0.9187848399481744,6,0.00241594733970863,0.16179667387828453,-0.0003908922438299463
3791,GIC,sample396,2051,2100,0.44134055423388896,3.231290554233889,6,0.0006779731180386796,-0.5662479471382269,0.00038390088630430513
3792,GIC,sample397,2016,2050,0.5271534113767461,0.669713411376746,6,0.002156205718790506,0.07580587580612455,-0.0001634530629310886
3793,GIC,sample397,2051,2100,0.5312605542338888,1.9149785542338893,6,0.0008127546358418087,-0.4285282863883866,0.00034828835135150744
3794,GIC,sample398,2016,2050,0.6152905542338889,0.8872619828053174,6,0.0032505451682585907,0.30683502480406616,-0.000997381107329362
3795,GIC,sample398,2051,2100,0.7280165542338889,3.0272065542338886,6,0.0007224618694165914,-0.4091012410964421,0.0002955600474231832
3796,GIC,sample399,2016,2050,0.42579055423388895,0.7007591256624603,6,0.0031551929076702014,0.22505958576543453,-0.0007101064088102924
3797,GIC,sample399,2051,2100,0.3030705542338889,2.154606554233889,6,0.00047276091529530246,-1.4420811049782767,0.0006817595831195912
3798,GIC,sample400,2016,2050,0.4562734113767461,0.6568876970910319,6,0.002846781017806021,0.18099577890239588,-0.000515255347682356
3799,GIC,sample400,2051,2100,0.4075965542338889,1.9697765542338888,6,0.0008052440104461764,-0.6167258138411306,0.000496614767683114
3800,GIC,sample401,2016,2050,0.7657362685196032,1.2182534113767465,6,0.0028802307560908927,0.36468032536968625,-0.0010503634892710043
3801,GIC,sample401,2051,2100,0.767290554233889,4.320646554233888,6,0.0004963367626493475,-1.368118626010472,0.0006790475697543111
3802,GIC,sample402,2016,2050,0.6242962685196032,0.8976591256624602,6,0.003010182329342871,0.2768931911842229,-0.000833498991218105
3803,GIC,sample402,2051,2100,0.6188245542338889,3.0930165542338885,6,0.0007165559354428922,-0.43664181705735106,0.0003128782856750144
3804,GIC,sample403,2016,2050,0.5798648399481747,0.924913411376746,6,0.0027130288764931876,0.20903277227842088,-0.0005671119473247805
3805,GIC,sample403,2051,2100,0.5488085542338889,3.1407705542338893,6,0.000634603498193944,-0.9202742196238882,0.0005840092390710214
3806,GIC,sample404,2016,2050,0.42710769709103175,0.6128619828053175,6,0.0030839792798928933,0.18386561888620084,-0.0005670377589297268
3807,GIC,sample404,2051,2100,0.38781255423388894,1.8222725542338893,6,0.0007670967608591217,-0.6115168180913416,0.00046909257036874486
3808,GIC,sample405,2016,2050,0.3708705542338889,0.6680134113767461,6,0.002570424725354,0.13039189713532268,-0.0003351625563824488
3809,GIC,sample405,2051,2100,0.19895255423388888,2.1992945542338886,6,0.0006968244970926641,-0.7824207826789835,0.0005452099684051313
3810,GIC,sample406,2016,2050,0.5155876970910317,0.7807162685196031,6,0.0031314817548592487,0.2577247078939886,-0.0008070602205464548
3811,GIC,sample406,2051,2100,0.5400785542338888,2.4925725542338895,6,0.0006777199083970294,-0.6300117920209654,0.00042697153397749693
3812,GIC,sample407,2016,2050,0.6079448399481744,0.8900048399481745,6,0.0025850971529354006,0.19133599381024102,-0.0004946221328529195
3813,GIC,sample407,2051,2100,0.5927845542338889,2.9705985542338884,6,0.0007494277646684269,-0.16970366842948736,0.0001271806408871426
3814,GIC,sample408,2016,2050,0.4837991256624603,0.6902105542338889,6,0.0034965617919168776,0.25507830459558845,-0.0008918970537958699
3815,GIC,sample408,2051,2100,0.457830554233889,2.171838554233889,6,0.0007377553236852731,-0.7075332169347323,0.000521986397477766
3816,GIC,sample409,2016,2050,0.4357934113767461,0.602893411376746,6,0.0028422156556753403,0.1570377452575668,-0.0004463351381030123
3817,GIC,sample409,2051,2100,0.3857165542338889,1.6959605542338894,6,0.00065621720961716,-0.9220530443295839,0.0006050670758689671
3818,GIC,sample410,2016,2050,0.5230676970910317,0.8276991256624604,6,0.0026373193179271555,0.2040412557552349,-0.0005381219454573964
3819,GIC,sample410,2051,2100,0.5018565542338889,2.755186554233889,6,0.000839207851496907,-0.2638748894664298,0.00022144587905310637
3820,GIC,sample411,2016,2050,0.4966048399481746,0.7026762685196032,6,0.0034268299445152396,0.26230504620958345,-0.0008988747869484542
3821,GIC,sample411,2051,2100,0.5217505542338889,2.1978545542338894,6,0.0007075833294207945,-0.6962347199687915,0.000492644081213872
3822,GIC,sample412,2016,2050,0.5627362685196031,0.8087648399481745,6,0.002596460248099011,0.17966374119209103,-0.0004664897620300132
3823,GIC,sample412,2051,2100,0.6047265542338889,2.5883585542338885,6,0.0007976027717796255,-0.36816477656741614,0.0002936492462617976
3824,GIC,sample413,2016,2050,0.5769705542338889,0.9796391256624604,6,0.002736724365938462,0.2381133885808536,-0.0006516507123853952
3825,GIC,sample413,2051,2100,0.4636585542338889,3.5834505542338886,6,0.0008225018137665086,-0.15997146674064847,0.00013157682154507207
3826,GIC,sample414,2016,2050,0.4477534113767461,0.790453411376746,6,0.002384859689345925,0.0946374319418957,-0.00022569699654144548
3827,GIC,sample414,2051,2100,0.3497225542338889,2.675498554233889,6,0.0009339891008387083,-0.11737958069946453,0.00010963124903431748
3828,GIC,sample415,2016,2050,0.559276268519603,0.7696448399481746,6,0.0032676973158538352,0.27171132943785536,-0.0008878703818911571
3829,GIC,sample415,2051,2100,0.5938925542338891,2.4265945542338887,6,0.0006312939514190242,-0.9771906293692264,0.0006168945337041421
3830,GIC,sample416,2016,2050,0.3818191256624604,0.5233819828053177,6,0.003143649617658954,0.17235116608792478,-0.0005418116773753796
3831,GIC,sample416,2051,2100,0.37651455423388897,1.4723365542338884,6,0.00043775430049135554,-2.083863295286899,0.0009122201191479276
3832,GIC,sample417,2016,2050,0.8021134113767461,1.1239905542338888,6,0.002449923400719709,0.23733743528485293,-0.0005814585365711607
3833,GIC,sample417,2051,2100,1.038098554233889,4.038764554233889,6,0.0007342273833233941,-0.11399267286115589,8.369654191288617e-05
3834,GIC,sample418,2016,2050,0.5077876970910319,0.6516105542338888,6,0.0031855437758385053,0.2158325354013642,-0.0006875439897712596
3835,GIC,sample418,2051,2100,0.7733165542338888,2.0204625542338888,6,0.0009505106340848747,-0.23700004652614123,0.0002252710645017073
