,ice_source,region,sample,scenario,risk_averse,startyr,endyr,dTdt,Tavg,dSdt
2181,AIS,,91,SSP245,False,2051,2100,0.0086626602641056,1.017688554233889,-0.00024212040816326525
2182,AIS,,92,SSP245,False,2016,2050,0.015368291316526474,0.5229162685196033,0.00040909583333333333
2183,AIS,,92,SSP245,False,2051,2100,0.009048379351740658,1.045480554233889,0.0015921870748299314
2184,AIS,,93,SSP245,False,2016,2050,0.022105910364145467,0.6554762685196033,0.0006610088235294118
2185,AIS,,93,SSP245,False,2051,2100,0.010448921968787463,1.321278554233889,0.004092880442176869
2186,AIS,,94,SSP245,False,2016,2050,0.020675882352940978,0.6103962685196032,-0.00016684656862745093
2187,AIS,,94,SSP245,False,2051,2100,0.013697474189675802,1.3445605542338888,-0.0001046362244897958
2188,AIS,,95,SSP245,False,2016,2050,0.020827338935574043,0.622010554233889,0.00013953308823529416
2189,AIS,,95,SSP245,False,2051,2100,0.011696513805522142,1.2996965542338887,0.0007053168367346935
2190,AIS,,96,SSP245,False,2016,2050,0.019432689075630068,0.5913676970910319,-2.82872549019608e-05
2191,AIS,,96,SSP245,False,2051,2100,0.009863207683073184,1.2047365542338888,7.793435374149652e-05
2192,AIS,,97,SSP245,False,2016,2050,0.0217499999999998,0.6408534113767461,0.00013884754901960787
2193,AIS,,97,SSP245,False,2051,2100,0.011363010804321675,1.3370925542338887,0.0010168052721088432
2194,AIS,,98,SSP245,False,2016,2050,0.025294425770307882,0.6926991256624605,-1.963480392156863e-05
2195,AIS,,98,SSP245,False,2051,2100,0.01851216326530603,1.632206554233889,0.0003057937074829931
2196,AIS,,99,SSP245,False,2016,2050,0.024406022408963356,0.6905562685196032,0.00036274607843137256
2197,AIS,,99,SSP245,False,2051,2100,0.013218621848739441,1.489390554233889,0.0020536870748299315
2198,AIS,,100,SSP245,False,2016,2050,0.016197619047618902,0.5268991256624603,-0.00014931029411764709
2199,AIS,,100,SSP245,False,2051,2100,0.007943567827130812,1.023166554233889,-0.00023339863945578236
2200,AIS,,101,SSP245,False,2016,2050,0.036342773109243345,0.9137876970910318,-0.00014238995098039213
2201,AIS,,101,SSP245,False,2051,2100,0.023152086434573723,2.1950385542338893,-0.0003099544217687073
2202,AIS,,102,SSP245,False,2016,2050,0.020405714285714097,0.6093019828053173,0.00011694044117647057
2203,AIS,,102,SSP245,False,2051,2100,0.011680043217286858,1.2819205542338887,0.0006999603741496593
2204,AIS,,103,SSP245,False,2016,2050,0.026479243697478734,0.709490554233889,-3.317745098039217e-05
2205,AIS,,103,SSP245,False,2051,2100,0.020146055222088736,1.7050625542338886,-0.0003688712585034015
2206,AIS,,104,SSP245,False,2016,2050,0.017311512605041858,0.5556591256624603,-5.936838235294117e-05
2207,AIS,,104,SSP245,False,2051,2100,0.010057435774309674,1.129448554233889,0.00024238571428571423
2208,AIS,,105,SSP245,False,2016,2050,0.02451652661064404,0.7105248399481747,-1.7413970588235282e-05
2209,AIS,,105,SSP245,False,2051,2100,0.01540042256902754,1.566806554233889,0.00025865068027210874
2210,AIS,,106,SSP245,False,2016,2050,0.02649537815126026,0.735853411376746,-5.653774509803922e-05
2211,AIS,,106,SSP245,False,2051,2100,0.016693709483793437,1.665208554233889,-0.0008040770408163262
2212,AIS,,107,SSP245,False,2016,2050,0.026268459383753245,0.7120162685196032,0.0001533524509803922
2213,AIS,,107,SSP245,False,2051,2100,0.017570165666266423,1.6548485542338889,0.0014194836734693875
2214,AIS,,108,SSP245,False,2016,2050,0.023668963585433956,0.6714534113767462,4.191397058823532e-05
2215,AIS,,108,SSP245,False,2051,2100,0.011717843937574971,1.4008805542338891,1.657568027210885e-05
