,ice_source,region,sample,scenario,risk_averse,startyr,endyr,dTdt,Tavg,dSdt
3551,GrIS,,276,SSP370,False,2051,2100,0.04045199039615824,2.3493725542338892,0.0008930210884353736
3552,GrIS,,277,SSP370,False,2016,2050,0.026844453781512338,0.6827019828053175,0.0006601946078431374
3553,GrIS,,277,SSP370,False,2051,2100,0.032288907563025035,1.943376554233889,0.0016019862244897956
3554,GrIS,,278,SSP370,False,2016,2050,0.023000784313725264,0.6237991256624602,0.0005823458333333335
3555,GrIS,,278,SSP370,False,2051,2100,0.026536364945978237,1.676734554233889,0.0012593812925170058
3556,GrIS,,279,SSP370,False,2016,2050,0.02711851540616219,0.6844276970910318,0.00040601029411764717
3557,GrIS,,279,SSP370,False,2051,2100,0.031806593037214705,1.938312554233889,0.0009080481292517002
3558,GrIS,,280,SSP370,False,2016,2050,0.02394915966386531,0.6402876970910316,0.0009587316176470589
3559,GrIS,,280,SSP370,False,2051,2100,0.03102531572629034,1.8139825542338892,0.0021024232993197265
3560,GrIS,,281,SSP370,False,2016,2050,0.03306915966386522,0.8075676970910317,0.0005037095588235295
3561,GrIS,,281,SSP370,False,2051,2100,0.04108783673469365,2.392450554233889,0.0013703455782312912
3562,GrIS,,282,SSP370,False,2016,2050,0.0158846778711483,0.500993411376746,0.0005453242647058823
3563,GrIS,,282,SSP370,False,2051,2100,0.01942418727490985,1.254020554233889,2.9737414965986235e-05
3564,GrIS,,283,SSP370,False,2016,2050,0.03383543417366913,0.8050619828053175,0.0004333316176470589
3565,GrIS,,283,SSP370,False,2051,2100,0.041034040816326306,2.398004554233889,0.0013742632653061218
3566,GrIS,,284,SSP370,False,2016,2050,0.030878179271708363,0.7561534113767462,0.000382723774509804
3567,GrIS,,284,SSP370,False,2051,2100,0.03652430252100821,2.1963785542338887,0.001432969387755101
3568,GrIS,,285,SSP370,False,2016,2050,0.03295722689075597,0.7818791256624604,0.00023882426470588238
3569,GrIS,,285,SSP370,False,2051,2100,0.03794330372148839,2.2923125542338894,0.0004710566326530605
3570,GrIS,,286,SSP370,False,2016,2050,0.02755515406162438,0.691553411376746,0.0005056924019607845
3571,GrIS,,286,SSP370,False,2051,2100,0.030969046818727322,1.917098554233889,0.001517246768707482
3572,GrIS,,287,SSP370,False,2016,2050,0.0190469467787113,0.5516219828053174,0.0004898279411764708
3573,GrIS,,287,SSP370,False,2051,2100,0.02168008163265293,1.4150165542338888,0.0009547017006802715
3574,GrIS,,288,SSP370,False,2016,2050,0.03127859943977559,0.7625619828053175,0.0005196401960784314
3575,GrIS,,288,SSP370,False,2051,2100,0.03715675870348119,2.223736554233889,0.0016515183673469378
3576,GrIS,,289,SSP370,False,2016,2050,0.025587170868347085,0.669393411376746,0.00048066200980392164
3577,GrIS,,289,SSP370,False,2051,2100,0.031040705882352766,1.8709965542338889,0.0015587602040816313
3578,GrIS,,290,SSP370,False,2016,2050,0.02994717086834704,0.749433411376746,0.0004560629901960785
3579,GrIS,,290,SSP370,False,2051,2100,0.03333816566626633,2.089000554233889,0.0013508697278911562
3580,GrIS,,291,SSP370,False,2016,2050,0.018977478991596446,0.5441619828053176,0.0002557558823529412
3581,GrIS,,291,SSP370,False,2051,2100,0.021399860744297595,1.3949205542338887,0.00047088129251700653
3582,GrIS,,292,SSP370,False,2016,2050,0.04982792717086785,1.0886219828053176,0.0005400553921568629
3583,GrIS,,292,SSP370,False,2051,2100,0.06119949579831898,3.4585725542338897,0.002074144557823128
3584,GrIS,,293,SSP370,False,2016,2050,0.016769411764705713,0.5158448399481745,0.00028573014705882355
3585,GrIS,,293,SSP370,False,2051,2100,0.019983678271308408,1.3001565542338889,0.000543375170068027
3586,GrIS,,294,SSP370,False,2016,2050,0.02623658263305296,0.6704019828053175,0.0016575607843137257
3587,GrIS,,294,SSP370,False,2051,2100,0.029872557022808954,1.8571185542338886,0.003443481292517005
3588,GrIS,,295,SSP370,False,2016,2050,0.03178845938375319,0.7743076970910318,0.0004988389705882354
3589,GrIS,,295,SSP370,False,2051,2100,0.039209930372148635,2.2840065542338888,0.0011264147959183669
3590,GrIS,,296,SSP370,False,2016,2050,0.031758543417366634,0.767450554233889,0.000511446568627451
3591,GrIS,,296,SSP370,False,2051,2100,0.03642923889555802,2.208424554233889,0.0011970821428571418
3592,GrIS,,297,SSP370,False,2016,2050,0.02737605042016779,0.6837334113767461,0.0005203095588235295
3593,GrIS,,297,SSP370,False,2051,2100,0.037194093637454774,2.062186554233889,0.0015553736394557814
3594,GrIS,,298,SSP370,False,2016,2050,0.032235210084033294,0.7804619828053175,0.0009258500000000001
3595,GrIS,,298,SSP370,False,2051,2100,0.036216792316926566,2.233476554233889,0.0032759159863945566
3596,GrIS,,299,SSP370,False,2016,2050,0.028032240896358262,0.6978562685196033,0.00048169779411764713
3597,GrIS,,299,SSP370,False,2051,2100,0.033748326530612056,2.016696554233889,0.0010779083333333328
3598,GrIS,,300,SSP370,False,2016,2050,0.02556644257703055,0.6693305542338889,0.00045620196078431375
3599,GrIS,,300,SSP370,False,2051,2100,0.030428052821128294,1.8725865542338889,0.0016559207482993187
3600,GrIS,,301,SSP370,False,2016,2050,0.034340952380952035,0.8005162685196031,0.003384915931372549
3601,GrIS,,301,SSP370,False,2051,2100,0.04115919807923145,2.4088845542338886,0.007828220748299317
3602,GrIS,,302,SSP370,False,2016,2050,0.022641904761904533,0.6137334113767461,0.000384343137254902
3603,GrIS,,302,SSP370,False,2051,2100,0.026660288115245945,1.6700725542338888,0.00039683282312925135
3604,GrIS,,303,SSP370,False,2016,2050,0.02573495798319302,0.6612619828053173,0.000578320343137255
3605,GrIS,,303,SSP370,False,2051,2100,0.03084485474189659,1.8715165542338892,0.0013253493197278904
3606,GrIS,,304,SSP370,False,2016,2050,0.02162263305322107,0.5988448399481746,0.0003076210784313726
3607,GrIS,,304,SSP370,False,2051,2100,0.02528986314525795,1.5987505542338887,0.0011266319727891154
3608,GrIS,,305,SSP370,False,2016,2050,0.02137697478991575,0.5995048399481745,0.00036681740196078445
3609,GrIS,,305,SSP370,False,2051,2100,0.030008110444177505,1.6973125542338885,0.0013010420068027208
3610,GrIS,,306,SSP370,False,2016,2050,0.019130588235293927,0.5592048399481747,0.0005789401960784315
3611,GrIS,,306,SSP370,False,2051,2100,0.02243808403361331,1.4430325542338889,0.0011720566326530602
3612,GrIS,,307,SSP370,False,2016,2050,0.021287030812324716,0.5994505542338888,0.000426406862745098
3613,GrIS,,307,SSP370,False,2051,2100,0.02595828571428557,1.6101885542338894,0.0008984052721088433
3614,GrIS,,308,SSP370,False,2016,2050,0.02423498599439752,0.6367762685196032,0.0006468946078431375
3615,GrIS,,308,SSP370,False,2051,2100,0.02973087635054005,1.7785165542338888,0.0004333879251700675
3616,GrIS,,309,SSP370,False,2016,2050,0.02667019607843111,0.684030554233889,0.0003107889705882354
3617,GrIS,,309,SSP370,False,2051,2100,0.031044345738295145,1.9147325542338889,0.00189863656462585
3618,GrIS,,310,SSP370,False,2016,2050,0.03447924369747863,0.804633411376746,0.0008010264705882355
3619,GrIS,,310,SSP370,False,2051,2100,0.03994459063625428,2.385744554233889,0.0020072809523809508
3620,GrIS,,311,SSP370,False,2016,2050,0.022908683473389136,0.6221305542338889,0.0004176973039215686
3621,GrIS,,311,SSP370,False,2051,2100,0.026876816326530464,1.6796285542338891,0.0008461130952380948
3622,GrIS,,312,SSP370,False,2016,2050,0.02354607843137231,0.6394076970910318,0.00035288112745098047
3623,GrIS,,312,SSP370,False,2051,2100,0.029613277310924203,1.7782285542338891,0.0006123261904761899
3624,GrIS,,313,SSP370,False,2016,2050,0.029774285714285413,0.7466876970910318,0.0005515379901960785
3625,GrIS,,313,SSP370,False,2051,2100,0.036702828331332336,2.158510554233889,0.0008242166666666661
3626,GrIS,,314,SSP370,False,2016,2050,0.01828145658263287,0.5464248399481747,0.000719117892156863
3627,GrIS,,314,SSP370,False,2051,2100,0.022003572629051487,1.4042825542338886,0.001774006972789115
3628,GrIS,,315,SSP370,False,2016,2050,0.019939243697478792,0.5696762685196032,0.0004437732843137255
3629,GrIS,,315,SSP370,False,2051,2100,0.02449888115246084,1.5152625542338891,0.0008137215986394553
3630,GrIS,,316,SSP370,False,2016,2050,0.03014361344537785,0.7478648399481745,0.00043987965686274525
3631,GrIS,,316,SSP370,False,2051,2100,0.038563807923169054,2.2218805542338886,0.0014262457482993195
3632,GrIS,,317,SSP370,False,2016,2050,0.025739075630251844,0.6646419828053175,0.0003482365196078432
3633,GrIS,,317,SSP370,False,2051,2100,0.032076638655461995,1.8927465542338888,0.0013057020408163262
3634,GrIS,,318,SSP370,False,2016,2050,0.02361061624649836,0.6252476970910319,0.0006798446078431373
3635,GrIS,,318,SSP370,False,2051,2100,0.02659664825930357,1.690762554233889,0.0012847875850340122
3636,GrIS,,319,SSP370,False,2016,2050,0.015998347338935417,0.5057905542338889,0.0004243360294117648
3637,GrIS,,319,SSP370,False,2051,2100,0.018755044417767,1.2456625542338888,0.0007441363945578223
3638,GrIS,,320,SSP370,False,2016,2050,0.03971464985994358,0.9158419828053176,0.0006402269607843138
3639,GrIS,,320,SSP370,False,2051,2100,0.045419366146458334,2.7259805542338893,0.0017177214285714272
3640,GrIS,,321,SSP370,False,2016,2050,0.022085434173669247,0.6134448399481747,0.0005430877450980393
3641,GrIS,,321,SSP370,False,2051,2100,0.024854525810323994,1.620476554233889,0.0012080367346938767
3642,GrIS,,322,SSP370,False,2016,2050,0.021773417366946563,0.6006248399481746,0.00037701764705882357
3643,GrIS,,322,SSP370,False,2051,2100,0.026755971188475235,1.628920554233889,0.0017500232993197273
3644,GrIS,,323,SSP370,False,2016,2050,0.03306582633053187,0.7767848399481747,0.0005629225490196079
3645,GrIS,,323,SSP370,False,2051,2100,0.036339457382952974,2.251042554233889,0.0007024013605442174
3646,GrIS,,324,SSP370,False,2016,2050,0.024514313725489952,0.6468219828053176,0.00047552450980392164
3647,GrIS,,324,SSP370,False,2051,2100,0.031380869147658884,1.8461705542338889,0.0007517547619047614
3648,GrIS,,325,SSP370,False,2016,2050,0.023632997198879315,0.6450734113767461,0.00037444460784313735
3649,GrIS,,325,SSP370,False,2051,2100,0.02700011524609829,1.724926554233889,0.0008030896258503395
3650,GrIS,,326,SSP370,False,2016,2050,0.02480168067226866,0.646813411376746,0.0003915289215686275
3651,GrIS,,326,SSP370,False,2051,2100,0.027607687875149913,1.7641165542338888,0.0009967234693877545
3652,GrIS,,327,SSP370,False,2016,2050,0.02896033613445349,0.7083019828053174,0.0006681813725490196
3653,GrIS,,327,SSP370,False,2051,2100,0.032012629051620466,1.9994185542338891,0.00123071887755102
3654,GrIS,,328,SSP370,False,2016,2050,0.0355314565826327,0.8204191256624603,0.0005199517156862745
3655,GrIS,,328,SSP370,False,2051,2100,0.04179262424969964,2.457502554233889,0.0015554748299319717
3656,GrIS,,329,SSP370,False,2016,2050,0.0327361064425767,0.7895876970910316,0.0005043965686274511
3657,GrIS,,329,SSP370,False,2051,2100,0.03821366626650639,2.311198554233889,0.001160464285714285
3658,GrIS,,330,SSP370,False,2016,2050,0.03018806722689045,0.7409676970910317,0.000515803431372549
3659,GrIS,,330,SSP370,False,2051,2100,0.03494548859543799,2.1290585542338887,0.0013444034013605436
3660,GrIS,,331,SSP370,False,2016,2050,0.02219969187675047,0.6037362685196033,0.0006219274509803923
3661,GrIS,,331,SSP370,False,2051,2100,0.02884713565426154,1.6974825542338892,0.001480498469387754
3662,GrIS,,332,SSP370,False,2016,2050,0.027735854341736414,0.6924648399481746,0.0003197708333333334
3663,GrIS,,332,SSP370,False,2051,2100,0.03283451140456164,1.983112554233889,0.0010452807823129247
3664,GrIS,,333,SSP370,False,2016,2050,0.029352885154061332,0.7162362685196033,0.0016141164215686275
3665,GrIS,,333,SSP370,False,2051,2100,0.03298258343337317,2.0281765542338888,0.003580101020408161
3666,GrIS,,334,SSP370,False,2016,2050,0.025385630252100583,0.663213411376746,0.0005165463235294119
3667,GrIS,,334,SSP370,False,2051,2100,0.030732581032412807,1.862442554233889,0.0014961551020408153
3668,GrIS,,335,SSP370,False,2016,2050,0.014848039215686134,0.48185055423388895,0.0004579700980392158
3669,GrIS,,335,SSP370,False,2051,2100,0.018057959183673363,1.1815625542338888,0.0010644959183673463
3670,GrIS,,336,SSP370,False,2016,2050,0.03397462184873915,0.8008448399481747,0.0004915752450980393
3671,GrIS,,336,SSP370,False,2051,2100,0.039759399759903745,2.3854645542338893,0.0018142787414965973
3672,GrIS,,337,SSP370,False,2016,2050,0.019754145658263108,0.5761305542338889,0.00029448725490196083
3673,GrIS,,337,SSP370,False,2051,2100,0.022719807923169136,1.4821985542338887,0.0011325753401360537
3674,GrIS,,338,SSP370,False,2016,2050,0.0287658543417364,0.7194448399481747,0.0004897590686274511
3675,GrIS,,338,SSP370,False,2051,2100,0.03343768547418949,2.043586554233889,0.0014535093537414957
3676,GrIS,,339,SSP370,False,2016,2050,0.026152464985994137,0.679090554233889,0.0005134561274509805
3677,GrIS,,339,SSP370,False,2051,2100,0.032892821128451204,1.930926554233889,0.0006051443877551018
3678,GrIS,,340,SSP370,False,2016,2050,0.02678554621848713,0.6982334113767461,0.0004736661764705883
3679,GrIS,,340,SSP370,False,2051,2100,0.03262455222088817,1.9545525542338889,0.0013418120748299308
3680,GrIS,,341,SSP370,False,2016,2050,0.01511126050420153,0.4772362685196032,0.0003634348039215687
3681,GrIS,,341,SSP370,False,2051,2100,0.017478852340936272,1.1658645542338888,0.0015327445578231288
3682,GrIS,,342,SSP370,False,2016,2050,0.03121310924369717,0.7487448399481746,0.0005183649509803922
3683,GrIS,,342,SSP370,False,2051,2100,0.03825224969987974,2.2239725542338893,0.0006871387755102033
3684,GrIS,,343,SSP370,False,2016,2050,0.02727019607843109,0.6842848399481746,0.00047005882352941185
3685,GrIS,,343,SSP370,False,2051,2100,0.03521400240096019,2.021118554233889,0.0007512142857142852
3686,GrIS,,344,SSP370,False,2016,2050,0.020164397759103444,0.5743048399481747,0.00032825857843137257
3687,GrIS,,344,SSP370,False,2051,2100,0.02327115486194464,1.4864545542338887,0.0013265178571428566
3688,GrIS,,345,SSP370,False,2016,2050,0.04314694677871105,0.972973411376746,0.0005958039215686274
