,ice_source,region,sample,scenario,risk_averse,startyr,endyr,Tavg,dSdt
229,AIS,PEN,115,SSP119,True,2051,2100,0.47475909648499987,0.0003434681972789115
230,AIS,PEN,116,SSP119,True,2016,2050,0.43725681077071415,7.542990196078431e-05
231,AIS,PEN,116,SSP119,True,2051,2100,0.2739170964849999,0.00025638503401360533
232,AIS,PEN,117,SSP119,True,2016,2050,0.5948453821992856,6.268186274509804e-05
233,AIS,PEN,117,SSP119,True,2051,2100,0.5759010964849999,0.00039556088435374127
234,AIS,PEN,118,SSP119,True,2016,2050,0.423633953627857,4.446960784313726e-05
235,AIS,PEN,118,SSP119,True,2051,2100,0.3071090964849999,0.00037453741496598636
236,AIS,PEN,119,SSP119,True,2016,2050,0.40195966791357135,2.9350490196078464e-06
237,AIS,PEN,119,SSP119,True,2051,2100,0.2628730964849999,0.00047697023809523787
238,AIS,PEN,120,SSP119,True,2016,2050,0.470791096485,7.158651960784315e-05
239,AIS,PEN,120,SSP119,True,2051,2100,0.3997130964849999,0.00035827363945578204
240,AIS,PEN,121,SSP119,True,2016,2050,0.5188768107707142,3.034117647058825e-05
241,AIS,PEN,121,SSP119,True,2051,2100,0.6595910964849999,0.00033310493197278896
242,AIS,PEN,122,SSP119,True,2016,2050,0.4253396679135713,4.766764705882353e-05
243,AIS,PEN,122,SSP119,True,2051,2100,0.30563309648499987,0.0003479440476190475
244,AIS,PEN,123,SSP119,True,2016,2050,0.538631096485,5.277549019607844e-05
245,AIS,PEN,123,SSP119,True,2051,2100,0.5584990964849998,0.0003980130952380951
246,AIS,PEN,124,SSP119,True,2016,2050,0.605731096485,6.514754901960786e-05
247,AIS,PEN,124,SSP119,True,2051,2100,0.48655909648499995,0.00034099302721088415
248,AIS,PEN,125,SSP119,True,2016,2050,0.5280682393421429,8.603750000000001e-05
249,AIS,PEN,125,SSP119,True,2051,2100,0.6079050964849999,0.000324726700680272
250,AIS,PEN,126,SSP119,True,2016,2050,0.5446196679135714,4.109803921568628e-05
251,AIS,PEN,126,SSP119,True,2051,2100,0.4995530964849999,0.00032764948979591835
252,AIS,PEN,127,SSP119,True,2016,2050,0.46167395362785707,4.7439215686274516e-05
253,AIS,PEN,127,SSP119,True,2051,2100,0.38785709648499994,0.00036873707482993186
254,AIS,PEN,128,SSP119,True,2016,2050,0.474931096485,5.0374754901960796e-05
255,AIS,PEN,128,SSP119,True,2051,2100,0.42988309648499995,0.00037256292517006784
256,AIS,PEN,129,SSP119,True,2016,2050,0.6961482393421428,3.225220588235296e-05
257,AIS,PEN,129,SSP119,True,2051,2100,0.612121096485,0.00022922551020408146
258,AIS,PEN,130,SSP119,True,2016,2050,0.4718710964849999,3.8957598039215703e-05
259,AIS,PEN,130,SSP119,True,2051,2100,0.40149109648499987,0.0004174503401360543
260,AIS,PEN,131,SSP119,True,2016,2050,0.5020510964849999,3.15529411764706e-05
261,AIS,PEN,131,SSP119,True,2051,2100,0.46887909648499987,0.00048277857142857124
262,AIS,PEN,132,SSP119,True,2016,2050,0.5892482393421428,7.448088235294118e-05
263,AIS,PEN,132,SSP119,True,2051,2100,0.6008750964849999,0.0003324440476190474
264,AIS,PEN,133,SSP119,True,2016,2050,0.5579682393421428,5.121764705882353e-05
265,AIS,PEN,133,SSP119,True,2051,2100,0.44112309648499987,0.0004513792517006801
266,AIS,PEN,134,SSP119,True,2016,2050,0.4894539536278571,4.589852941176471e-05
267,AIS,PEN,134,SSP119,True,2051,2100,0.4795850964849999,0.00038136445578231285
