,ice_source,region,sample,scenario,risk_averse,startyr,endyr,Tavg,dSdt
113,AIS,EAIS,57,SSP119,True,2051,2100,0.8036670964849999,0.001538616496598639
114,AIS,EAIS,58,SSP119,True,2016,2050,0.4849996679135714,0.00021042916666666667
115,AIS,EAIS,58,SSP119,True,2051,2100,0.48080509648499986,0.0014805389455782312
116,AIS,EAIS,59,SSP119,True,2016,2050,0.570053953627857,0.00026090147058823544
117,AIS,EAIS,59,SSP119,True,2051,2100,0.6084710964849998,0.002134783503401359
118,AIS,EAIS,60,SSP119,True,2016,2050,0.4488082393421428,0.0003183671568627452
119,AIS,EAIS,60,SSP119,True,2051,2100,0.3603110964849999,0.0017497370748299314
120,AIS,EAIS,61,SSP119,True,2016,2050,0.5045796679135713,0.00023838357843137265
121,AIS,EAIS,61,SSP119,True,2051,2100,0.5904510964849998,0.0012681130952380945
122,AIS,EAIS,62,SSP119,True,2016,2050,0.4523253821992856,2.1605147058823534e-05
123,AIS,EAIS,62,SSP119,True,2051,2100,0.2861350964849999,0.0015180103741496596
124,AIS,EAIS,63,SSP119,True,2016,2050,0.5394282393421428,0.0003835698529411766
125,AIS,EAIS,63,SSP119,True,2051,2100,0.5595170964849998,0.00442230782312925
126,AIS,EAIS,64,SSP119,True,2016,2050,0.5592739536278569,0.0004534142156862746
127,AIS,EAIS,64,SSP119,True,2051,2100,0.5441550964849999,0.0015576282312925165
128,AIS,EAIS,65,SSP119,True,2016,2050,0.5670253821992856,0.00017522818627450985
129,AIS,EAIS,65,SSP119,True,2051,2100,0.4218970964849999,0.003301305102040815
130,AIS,EAIS,66,SSP119,True,2016,2050,0.5086053821992855,0.0001653404411764706
131,AIS,EAIS,66,SSP119,True,2051,2100,0.5341710964849998,0.0016882886054421758
132,AIS,EAIS,67,SSP119,True,2016,2050,0.4551568107707142,0.00048059289215686277
133,AIS,EAIS,67,SSP119,True,2051,2100,0.4020010964849999,0.003554246428571428
134,AIS,EAIS,68,SSP119,True,2016,2050,0.4717368107707142,0.00016733602941176472
135,AIS,EAIS,68,SSP119,True,2051,2100,0.3165470964849999,0.0012369166666666663
136,AIS,EAIS,69,SSP119,True,2016,2050,0.47673109648499984,-5.64438725490196e-05
137,AIS,EAIS,69,SSP119,True,2051,2100,0.4638010964849999,0.0018903297619047607
138,AIS,EAIS,70,SSP119,True,2016,2050,0.5676996679135713,0.0004695034313725491
139,AIS,EAIS,70,SSP119,True,2051,2100,0.608289096485,0.003643588435374149
140,AIS,EAIS,71,SSP119,True,2016,2050,0.5042025250564284,0.0003933093137254903
141,AIS,EAIS,71,SSP119,True,2051,2100,0.43535509648499987,0.0037224831632653053
142,AIS,EAIS,72,SSP119,True,2016,2050,0.6633053821992856,-3.418946078431372e-05
143,AIS,EAIS,72,SSP119,True,2051,2100,0.707929096485,0.0020894365646258496
144,AIS,EAIS,73,SSP119,True,2016,2050,0.551353953627857,6.335637254901961e-05
145,AIS,EAIS,73,SSP119,True,2051,2100,0.43993509648499995,0.0010907091836734688
146,AIS,EAIS,74,SSP119,True,2016,2050,0.5837968107707142,0.00016312524509803927
147,AIS,EAIS,74,SSP119,True,2051,2100,0.530311096485,0.00097047619047619
148,AIS,EAIS,75,SSP119,True,2016,2050,0.5683453821992857,-9.582107843137234e-06
149,AIS,EAIS,75,SSP119,True,2051,2100,0.5062630964849999,0.0014621642857142855
