,ice_source,region,sample,scenario,risk_averse,startyr,endyr,dTdt,Tavg,dSdt
5471,AIS,EAIS,236,SSPNDC,False,2051,2100,0.035342213685473974,1.967526554233889,0.000278274149659864
5472,AIS,EAIS,237,SSPNDC,False,2016,2050,0.012190308123249184,0.4531048399481746,0.00017751911764705885
5473,AIS,EAIS,237,SSPNDC,False,2051,2100,0.01651882352941167,1.0681765542338888,4.9755612244897745e-05
5474,AIS,EAIS,238,SSPNDC,False,2016,2050,0.02400201680672247,0.6826191256624604,-1.6245098039215735e-06
5475,AIS,EAIS,238,SSPNDC,False,2051,2100,0.03250845138055204,1.8721365542338888,-8.919132653061229e-05
5476,AIS,EAIS,239,SSPNDC,False,2016,2050,0.01699753501400544,0.5324676970910317,0.00012633823529411764
5477,AIS,EAIS,239,SSPNDC,False,2051,2100,0.023883956782712934,1.401278554233889,0.00011168962585034008
5478,AIS,EAIS,240,SSPNDC,False,2016,2050,0.021622268907562817,0.6228476970910318,0.00012398995098039217
5479,AIS,EAIS,240,SSPNDC,False,2051,2100,0.031842876350540034,1.7660805542338889,0.0006239219387755102
5480,AIS,EAIS,241,SSPNDC,False,2016,2050,0.018975574229691712,0.5825562685196032,2.8601960784313724e-05
5481,AIS,EAIS,241,SSPNDC,False,2051,2100,0.02603886674669852,1.527698554233889,0.0003059537414965985
5482,AIS,EAIS,242,SSPNDC,False,2016,2050,0.02809686274509778,0.7655448399481747,0.00012924215686274513
5483,AIS,EAIS,242,SSPNDC,False,2051,2100,0.03778034093637433,2.155862554233889,0.0007115751700680271
5484,AIS,EAIS,243,SSPNDC,False,2016,2050,0.03960296918767466,0.9068734113767462,-0.00012022475490196079
5485,AIS,EAIS,243,SSPNDC,False,2051,2100,0.057104096038415035,2.983862554233889,-0.00023771853741496584
5486,AIS,EAIS,244,SSPNDC,False,2016,2050,0.022865938375349934,0.6664848399481748,0.00024468308823529417
5487,AIS,EAIS,244,SSPNDC,False,2051,2100,0.03175399279711867,1.8212885542338892,0.0016462547619047613
