,ice_source,region,sample,scenario,riskaverse,startyr,endyr,Tavg,dSdt
178,AIS,PEN,90,SSP119,,2016,2050,0.5991682393421428,4.344509803921569e-05
179,AIS,PEN,90,SSP119,,2051,2100,0.6416830964849999,0.0002988843537414966
180,AIS,PEN,91,SSP119,,2016,2050,0.43299395362785703,-1.708823529411765e-05
181,AIS,PEN,91,SSP119,,2051,2100,0.39467509648499993,4.329659863945579e-05
182,AIS,PEN,92,SSP119,,2016,2050,0.48708252505642846,1.655686274509803e-05
183,AIS,PEN,92,SSP119,,2051,2100,0.507929096485,-1.59795918367347e-05
184,AIS,PEN,93,SSP119,,2016,2050,0.4926682393421428,4.781372549019608e-05
185,AIS,PEN,93,SSP119,,2051,2100,0.31996509648499993,0.0004260394557823129
186,AIS,PEN,94,SSP119,,2016,2050,0.49491395362785706,4.471372549019608e-05
187,AIS,PEN,94,SSP119,,2051,2100,0.5258790964849999,0.00018395510204081633
188,AIS,PEN,95,SSP119,,2016,2050,0.491473953627857,1.8843137254901962e-05
189,AIS,PEN,95,SSP119,,2051,2100,0.42060509648499994,0.0002001891156462585
190,AIS,PEN,96,SSP119,,2016,2050,0.4189910964849999,5.941176470588234e-06
191,AIS,PEN,96,SSP119,,2051,2100,0.2861050964849999,0.00027075374149659865
192,AIS,PEN,97,SSP119,,2016,2050,0.4513025250564284,2.2184313725490197e-05
193,AIS,PEN,97,SSP119,,2051,2100,0.30602509648499987,0.0003292258503401361
194,AIS,PEN,98,SSP119,,2016,2050,0.537373953627857,-3.148235294117647e-05
195,AIS,PEN,98,SSP119,,2051,2100,0.6458710964849999,0.00021694557823129248
196,AIS,PEN,99,SSP119,,2016,2050,0.5155710964849998,4.373921568627451e-05
197,AIS,PEN,99,SSP119,,2051,2100,0.3991590964849998,0.00026038639455782314
198,AIS,PEN,100,SSP119,,2016,2050,0.39963109648499995,-1.8562745098039213e-05
199,AIS,PEN,100,SSP119,,2051,2100,0.27488709648499987,-4.968707482993197e-06
200,AIS,PEN,101,SSP119,,2016,2050,0.7540025250564285,-2.497058823529411e-05
201,AIS,PEN,101,SSP119,,2051,2100,0.810275096485,9.442176870748337e-07
202,AIS,PEN,102,SSP119,,2016,2050,0.43012252505642845,6.626470588235294e-05
203,AIS,PEN,102,SSP119,,2051,2100,0.3122990964849999,0.0002002176870748299
204,AIS,PEN,103,SSP119,,2016,2050,0.5416710964849999,1.8039215686274522e-07
205,AIS,PEN,103,SSP119,,2051,2100,0.7026390964849999,6.187755102040811e-06
206,AIS,PEN,104,SSP119,,2016,2050,0.48249966791357135,3.554509803921569e-05
207,AIS,PEN,104,SSP119,,2051,2100,0.4653030964849998,0.00027410884353741495
208,AIS,PEN,105,SSP119,,2016,2050,0.6448510964849999,-2.1329411764705878e-05
209,AIS,PEN,105,SSP119,,2051,2100,0.6971270964849999,0.0001383551020408163
210,AIS,PEN,106,SSP119,,2016,2050,0.6297625250564286,4.328039215686274e-05
211,AIS,PEN,106,SSP119,,2051,2100,0.7099170964849999,0.00023262176870748297
212,AIS,PEN,107,SSP119,,2016,2050,0.5827510964849999,2.365294117647059e-05
213,AIS,PEN,107,SSP119,,2051,2100,0.635817096485,0.00040457551020408163
214,AIS,PEN,108,SSP119,,2016,2050,0.4981453821992856,2.6643137254901965e-05
215,AIS,PEN,108,SSP119,,2051,2100,0.33217309648499993,0.00033109115646258507
216,AIS,PEN,109,SSP119,,2016,2050,0.7781625250564285,3.404705882352941e-05
217,AIS,PEN,109,SSP119,,2051,2100,0.858245096485,0.00025605714285714285
218,AIS,PEN,110,SSP119,,2016,2050,0.4635968107707142,-1.1629411764705891e-05
219,AIS,PEN,110,SSP119,,2051,2100,0.396351096485,7.341904761904762e-05
220,AIS,PEN,111,SSP119,,2016,2050,0.5923510964849998,4.337843137254901e-05
221,AIS,PEN,111,SSP119,,2051,2100,0.5191630964849999,0.00027013877551020413
222,AIS,PEN,112,SSP119,,2016,2050,0.3723482393421428,1.9760784313725495e-05
223,AIS,PEN,112,SSP119,,2051,2100,0.36034709648499985,0.0002115469387755102
224,AIS,PEN,113,SSP119,,2016,2050,0.5189225250564284,2.8431372549019614e-05
225,AIS,PEN,113,SSP119,,2051,2100,0.6392130964849998,0.0001141278911564626
226,AIS,PEN,114,SSP119,,2016,2050,0.678413953627857,1.9933333333333334e-05
227,AIS,PEN,114,SSP119,,2051,2100,0.7275130964849998,0.0003608489795918367
228,AIS,PEN,115,SSP119,,2016,2050,0.4883310964849999,3.1950980392156866e-05
229,AIS,PEN,115,SSP119,,2051,2100,0.47475909648499987,5.495374149659864e-05
230,AIS,PEN,116,SSP119,,2016,2050,0.43725681077071415,2.5972549019607844e-05
231,AIS,PEN,116,SSP119,,2051,2100,0.2739170964849999,-1.8918367346938774e-05
232,AIS,PEN,117,SSP119,,2016,2050,0.5948453821992856,4.2470588235294125e-05
233,AIS,PEN,117,SSP119,,2051,2100,0.5759010964849999,0.00020073197278911562
234,AIS,PEN,118,SSP119,,2016,2050,0.423633953627857,-1.7647058823529427e-06
235,AIS,PEN,118,SSP119,,2051,2100,0.3071090964849999,-3.6345578231292524e-05
236,AIS,PEN,119,SSP119,,2016,2050,0.40195966791357135,2.215686274509804e-05
237,AIS,PEN,119,SSP119,,2051,2100,0.2628730964849999,0.00025934693877551027
