,ice_source,region,sample,scenario,riskaverse,startyr,endyr,Tavg,dSdt
182,Glaciers,,92,SSP119,,2016,2050,0.48708252505642846,0.0008137843137254904
183,Glaciers,,92,SSP119,,2050,2100,0.5091946258967647,0.0009561520000000002
184,Glaciers,,93,SSP119,,2016,2050,0.4926682393421428,0.0007385666666666667
185,Glaciers,,93,SSP119,,2050,2100,0.3235789396222548,0.0012584346666666669
186,Glaciers,,94,SSP119,,2016,2050,0.49491395362785706,0.0008578490196078432
187,Glaciers,,94,SSP119,,2050,2100,0.5270220768771569,0.0009113946666666664
188,Glaciers,,95,SSP119,,2016,2050,0.491473953627857,0.000836786274509804
189,Glaciers,,95,SSP119,,2050,2100,0.42308678275950967,0.000979012
190,Glaciers,,96,SSP119,,2016,2050,0.4189910964849999,0.000644435294117647
191,Glaciers,,96,SSP119,,2050,2100,0.2889005082497058,0.0006135933333333331
192,Glaciers,,97,SSP119,,2016,2050,0.4513025250564284,0.000687221568627451
193,Glaciers,,97,SSP119,,2050,2100,0.3088907043281372,0.0018162293333333329
194,Glaciers,,98,SSP119,,2016,2050,0.537373953627857,0.0009455764705882351
195,Glaciers,,98,SSP119,,2050,2100,0.645963253347745,0.0011630506666666669
196,Glaciers,,99,SSP119,,2016,2050,0.5155710964849998,0.0008584098039215686
197,Glaciers,,99,SSP119,,2050,2100,0.4020789396222548,0.0009342466666666665
198,Glaciers,,100,SSP119,,2016,2050,0.39963109648499995,0.0007241588235294118
199,Glaciers,,100,SSP119,,2050,2100,0.27771227295558815,0.000635512
200,Glaciers,,101,SSP119,,2016,2050,0.7540025250564285,0.001227856862745098
201,Glaciers,,101,SSP119,,2050,2100,0.8124201160928433,0.0006482719999999999
202,Glaciers,,102,SSP119,,2016,2050,0.43012252505642845,0.0006048490196078433
203,Glaciers,,102,SSP119,,2050,2100,0.3146495278575489,0.0008057306666666667
204,Glaciers,,103,SSP119,,2016,2050,0.5416710964849998,0.0009525549019607843
205,Glaciers,,103,SSP119,,2050,2100,0.7019554102104902,0.0014619226666666666
206,Glaciers,,104,SSP119,,2016,2050,0.48249966791357135,0.0009545823529411764
207,Glaciers,,104,SSP119,,2050,2100,0.4671122729555881,0.0008282679999999997
208,Glaciers,,105,SSP119,,2016,2050,0.6448510964849999,0.001041537254901961
209,Glaciers,,105,SSP119,,2050,2100,0.6983809004065686,0.0008520986666666667
210,Glaciers,,106,SSP119,,2016,2050,0.6297625250564284,0.0010697411764705883
211,Glaciers,,106,SSP119,,2050,2100,0.7107612925634312,0.001955396
212,Glaciers,,107,SSP119,,2016,2050,0.5827510964849999,0.0008409882352941178
213,Glaciers,,107,SSP119,,2050,2100,0.6370809004065685,0.0010677479999999997
214,Glaciers,,108,SSP119,,2016,2050,0.4981453821992856,0.0008694411764705882
215,Glaciers,,108,SSP119,,2050,2100,0.33590639060264693,0.0010256399999999995
216,Glaciers,,109,SSP119,,2016,2050,0.7781625250564285,0.001158364705882353
217,Glaciers,,109,SSP119,,2050,2100,0.8600318807987254,0.0009002800000000003
218,Glaciers,,110,SSP119,,2016,2050,0.4635968107707142,0.0007093235294117646
219,Glaciers,,110,SSP119,,2050,2100,0.39862403766147053,0.0009623320000000003
220,Glaciers,,111,SSP119,,2016,2050,0.5923510964849998,0.0010968313725490196
221,Glaciers,,111,SSP119,,2050,2100,0.5226769788379412,0.0009627173333333335
222,Glaciers,,112,SSP119,,2016,2050,0.3723482393421428,0.0006296607843137254
223,Glaciers,,112,SSP119,,2050,2100,0.36120050824970584,0.001137092
224,Glaciers,,113,SSP119,,2016,2050,0.5189225250564283,0.0009565431372549019
225,Glaciers,,113,SSP119,,2050,2100,0.639320116092843,0.0008413279999999999
226,Glaciers,,114,SSP119,,2016,2050,0.6784139536278571,0.0011428882352941174
227,Glaciers,,114,SSP119,,2050,2100,0.7292083513869607,0.0009083040000000002
228,Glaciers,,115,SSP119,,2016,2050,0.4883310964849999,0.0007631705882352942
229,Glaciers,,115,SSP119,,2050,2100,0.4763103121712743,0.0011473373333333336
230,Glaciers,,116,SSP119,,2016,2050,0.43725681077071415,0.0007062254901960785
231,Glaciers,,116,SSP119,,2050,2100,0.2774181553085293,0.0006574653333333332
232,Glaciers,,117,SSP119,,2016,2050,0.5948453821992856,0.0009351196078431371
233,Glaciers,,117,SSP119,,2050,2100,0.5781789396222549,0.0006715546666666665
234,Glaciers,,118,SSP119,,2016,2050,0.42363395362785705,0.0006082901960784313
235,Glaciers,,118,SSP119,,2050,2100,0.309784821975196,0.0008214213333333331
236,Glaciers,,119,SSP119,,2016,2050,0.4019596679135713,0.0006482235294117647
237,Glaciers,,119,SSP119,,2050,2100,0.26570639060264695,0.0008973506666666666
238,Glaciers,,120,SSP119,,2016,2050,0.470791096485,0.0008163117647058825
239,Glaciers,,120,SSP119,,2050,2100,0.4018005082497058,0.0013980080000000003
240,Glaciers,,121,SSP119,,2016,2050,0.5188768107707142,0.0008659509803921568
241,Glaciers,,121,SSP119,,2050,2100,0.659249527857549,0.0010214866666666666
242,Glaciers,,122,SSP119,,2016,2050,0.4253396679135713,0.0007789039215686275
243,Glaciers,,122,SSP119,,2050,2100,0.307984821975196,0.0009841413333333332
244,Glaciers,,123,SSP119,,2016,2050,0.538631096485,0.000957486274509804
245,Glaciers,,123,SSP119,,2050,2100,0.5600887435438234,0.0009401653333333333
246,Glaciers,,124,SSP119,,2016,2050,0.605731096485,0.0010741666666666666
247,Glaciers,,124,SSP119,,2050,2100,0.49055737099480384,0.0007106746666666666
248,Glaciers,,125,SSP119,,2016,2050,0.5280682393421428,0.0008896803921568628
249,Glaciers,,125,SSP119,,2050,2100,0.6084338415830391,0.0005967386666666665
250,Glaciers,,126,SSP119,,2016,2050,0.5446196679135713,0.0009213588235294117
251,Glaciers,,126,SSP119,,2050,2100,0.5026828611908822,0.0008017973333333334
252,Glaciers,,127,SSP119,,2016,2050,0.46167395362785707,0.0005677215686274511
253,Glaciers,,127,SSP119,,2050,2100,0.39001815530852935,0.00114716
254,Glaciers,,128,SSP119,,2016,2050,0.474931096485,0.0006729882352941176
255,Glaciers,,128,SSP119,,2050,2100,0.43184168472029405,0.0008962346666666668
256,Glaciers,,129,SSP119,,2016,2050,0.6961482393421428,0.0009554607843137254
257,Glaciers,,129,SSP119,,2050,2100,0.6162710964849999,0.001300681333333333
258,Glaciers,,130,SSP119,,2016,2050,0.4718710964849999,0.0007757745098039216
259,Glaciers,,130,SSP119,,2050,2100,0.40376325334774504,0.0011769413333333333
260,Glaciers,,131,SSP119,,2016,2050,0.5020510964849999,0.0007587529411764707
261,Glaciers,,131,SSP119,,2050,2100,0.4707710964849999,0.0014630039999999997
262,Glaciers,,132,SSP119,,2016,2050,0.5892482393421428,0.0009271666666666664
263,Glaciers,,132,SSP119,,2050,2100,0.6026730572693136,0.0007562800000000001
264,Glaciers,,133,SSP119,,2016,2050,0.5579682393421428,0.0008614254901960783
265,Glaciers,,133,SSP119,,2050,2100,0.4443397239359803,0.0010435986666666671
266,Glaciers,,134,SSP119,,2016,2050,0.4894539536278571,0.0007143058823529412
267,Glaciers,,134,SSP119,,2050,2100,0.4812220768771568,0.000995205333333333
268,Glaciers,,135,SSP119,,2016,2050,0.3935396679135713,0.0006000098039215687
269,Glaciers,,135,SSP119,,2050,2100,0.2959671749163725,0.0009103973333333333
270,Glaciers,,136,SSP119,,2016,2050,0.4661939536278571,0.0007660039215686274
271,Glaciers,,136,SSP119,,2050,2100,0.2989867827595097,0.0016255186666666666
272,Glaciers,,137,SSP119,,2016,2050,0.44298823934214276,0.0008116980392156862
273,Glaciers,,137,SSP119,,2050,2100,0.23248482197519602,0.0006112919999999999
274,Glaciers,,138,SSP119,,2016,2050,0.633353953627857,0.0009735529411764703
275,Glaciers,,138,SSP119,,2050,2100,0.6995495278575489,0.0011056639999999997
276,Glaciers,,139,SSP119,,2016,2050,0.6042910964849998,0.001090962745098039
277,Glaciers,,139,SSP119,,2050,2100,0.6914907043281373,0.0011782053333333335
278,Glaciers,,140,SSP119,,2016,2050,0.4573339536278571,0.0006640901960784313
279,Glaciers,,140,SSP119,,2050,2100,0.40800246903401954,0.00106212
280,Glaciers,,141,SSP119,,2016,2050,0.501831096485,0.0008699666666666667
281,Glaciers,,141,SSP119,,2050,2100,0.5756593317791174,0.0010520080000000001
282,Glaciers,,142,SSP119,,2016,2050,0.4618739536278571,0.0007862686274509804
283,Glaciers,,142,SSP119,,2050,2100,0.38578286119088234,0.0011408333333333333
284,Glaciers,,143,SSP119,,2016,2050,0.5663396679135714,0.000961921568627451
285,Glaciers,,143,SSP119,,2050,2100,0.5529554102104901,0.0007566120000000001
286,Glaciers,,144,SSP119,,2016,2050,0.4750196679135713,0.0008248392156862745
287,Glaciers,,144,SSP119,,2050,2100,0.412484821975196,0.0010798346666666663
288,Glaciers,,145,SSP119,,2016,2050,0.48529395362785704,0.0008091568627450979
289,Glaciers,,145,SSP119,,2050,2100,0.5302965866810784,0.0010240733333333337
290,Glaciers,,146,SSP119,,2016,2050,0.6497710964849999,0.001168956862745098
291,Glaciers,,146,SSP119,,2050,2100,0.7618671749163723,0.0005721453333333336
292,Glaciers,,147,SSP119,,2016,2050,0.5423110964850001,0.0009315176470588236
293,Glaciers,,147,SSP119,,2050,2100,0.5238161945242156,0.001370208
294,Glaciers,,148,SSP119,,2016,2050,0.6080996679135713,0.0008697254901960784
295,Glaciers,,148,SSP119,,2050,2100,0.620184821975196,0.0006741240000000001
296,Glaciers,,149,SSP119,,2016,2050,0.5357996679135714,0.0008979392156862746
297,Glaciers,,149,SSP119,,2050,2100,0.5677907043281372,0.0011477213333333334
298,Glaciers,,150,SSP119,,2016,2050,0.4995825250564285,0.0009103058823529412
299,Glaciers,,150,SSP119,,2050,2100,0.42711031217127443,0.0009369253333333335
300,Glaciers,,151,SSP119,,2016,2050,0.46770823934214284,0.0007002960784313726
301,Glaciers,,151,SSP119,,2050,2100,0.3606259984457843,0.0006931426666666665
302,Glaciers,,152,SSP119,,2016,2050,0.4391853821992856,0.0008548803921568628
303,Glaciers,,152,SSP119,,2050,2100,0.41261031217127436,0.000937870666666667
304,Glaciers,,153,SSP119,,2016,2050,0.5265825250564284,0.0009557686274509802
305,Glaciers,,153,SSP119,,2050,2100,0.5175671749163724,0.0008436720000000001
306,Glaciers,,154,SSP119,,2016,2050,0.5038625250564285,0.0008920039215686277
307,Glaciers,,154,SSP119,,2050,2100,0.5131750180536273,0.001427937333333333
308,Glaciers,,155,SSP119,,2016,2050,0.4394339536278571,0.0008954333333333334
309,Glaciers,,155,SSP119,,2050,2100,0.4462338415830392,0.0012372813333333332
310,Glaciers,,156,SSP119,,2016,2050,0.507693953627857,0.0007803431372549021
311,Glaciers,,156,SSP119,,2050,2100,0.3833318807987253,0.0009863746666666665
312,Glaciers,,157,SSP119,,2016,2050,0.283253953627857,0.00046950000000000003
313,Glaciers,,157,SSP119,,2050,2100,0.09442011609284304,0.001103012
314,Glaciers,,158,SSP119,,2016,2050,0.4292653821992856,0.0007481607843137254
315,Glaciers,,158,SSP119,,2050,2100,0.3569750180536273,0.001218930666666667
316,Glaciers,,159,SSP119,,2016,2050,0.5303910964849999,0.0007824882352941175
317,Glaciers,,159,SSP119,,2050,2100,0.5731495278575489,0.0009611453333333333
318,Glaciers,,160,SSP119,,2016,2050,0.5005110964849998,0.0008390196078431372
319,Glaciers,,160,SSP119,,2050,2100,0.4881926651124509,0.0008221773333333332
320,Glaciers,,161,SSP119,,2016,2050,0.4951225250564284,0.0008445470588235293
321,Glaciers,,161,SSP119,,2050,2100,0.4957769788379411,0.000987568
322,Glaciers,,162,SSP119,,2016,2050,0.35910538219928567,0.0007050803921568627
323,Glaciers,,162,SSP119,,2050,2100,0.28309658668107834,0.0012724933333333336
324,Glaciers,,163,SSP119,,2016,2050,0.6008253821992855,0.0009936627450980394
325,Glaciers,,163,SSP119,,2050,2100,0.6644730572693136,0.0008800626666666666
326,Glaciers,,164,SSP119,,2016,2050,0.4864510964849999,0.000796594117647059
327,Glaciers,,164,SSP119,,2050,2100,0.47859854746539204,0.0011389306666666666
328,Glaciers,,165,SSP119,,2016,2050,0.5213996679135713,0.0008323058823529413
329,Glaciers,,165,SSP119,,2050,2100,0.43968090040656854,0.0011698919999999999
330,Glaciers,,166,SSP119,,2016,2050,0.7373139536278571,0.001067945098039216
331,Glaciers,,166,SSP119,,2050,2100,0.7375436455046076,0.0008211066666666667
332,Glaciers,,167,SSP119,,2016,2050,0.48807395362785705,0.0007762019607843138
