Component,Source,CMIPModel,Run,Scenario,startyr,endyr,Tavg,dSdt
steric,CMIP6_RB,UKESM1-0-LL,r17i1p1f2_gn,ssp126,2016,2050,1.1523183836311546,2.1594818115234373
steric,CMIP6_RB,UKESM1-0-LL,r18i1p1f2_gn,ssp126,2016,2050,1.1750757063625201,2.091471426827567
steric,CMIP6_RB,UKESM1-0-LL,r19i1p1f2_gn,ssp126,2016,2050,1.0797690955192252,2.1949406215122766
steric,CMIP6_RB,UKESM1-0-LL,r1i1p1f2_gn,ssp126,2016,2050,1.1720213788170213,2.3094539097377234
steric,CMIP6_RB,UKESM1-0-LL,r2i1p1f2_gn,ssp126,2016,2050,1.2626108041259272,2.250162615094866
steric,CMIP6_RB,UKESM1-0-LL,r3i1p1f2_gn,ssp126,2016,2050,1.1629393628400635,2.1147227696010042
steric,CMIP6_RB,UKESM1-0-LL,r4i1p1f2_gn,ssp126,2016,2050,1.1324936275896107,2.11181640625
steric,CMIP6_RB,UKESM1-0-LL,r8i1p1f2_gn,ssp126,2016,2050,1.2195906769275666,2.2937591552734373
steric,CMIP6_RB,UKESM1-0-LL,r9i1p1f2_gn,ssp126,2016,2050,1.4123035127851722,2.6396251133510042
steric,CMIP6_RB,ACCESS-CM2,r1i1p1f1_gn,ssp126,2051,2100,1.8234331534332568,2.261149139404297
steric,CMIP6_RB,ACCESS-ESM1-5,r1i1p1f1_gn,ssp126,2051,2100,1.156138339988047,1.7191569519042968
steric,CMIP6_RB,BCC-CSM2-MR,r1i1p1f1_gn,ssp126,2051,2100,0.9830933164753901,1.3094075012207032
steric,CMIP6_RB,CAMS-CSM1-0,r1i1p1f1_gn,ssp126,2051,2100,0.6626538985728985,1.2158202362060546
steric,CMIP6_RB,CanESM5,r10i1p1f1_gn,ssp126,2051,2100,1.5781809353674703,1.4241535949707032
steric,CMIP6_RB,CanESM5,r10i1p2f1_gn,ssp126,2051,2100,1.6107458509620187,1.5657551574707032
steric,CMIP6_RB,CanESM5,r1i1p1f1_gn,ssp126,2051,2100,1.630679084181395,1.4998371887207032
steric,CMIP6_RB,CanESM5,r1i1p2f1_gn,ssp126,2051,2100,1.5570614014464468,1.4298503112792968
steric,CMIP6_RB,CanESM5,r2i1p1f1_gn,ssp126,2051,2100,1.713222001251097,1.5030924987792968
steric,CMIP6_RB,CanESM5,r2i1p2f1_gn,ssp126,2051,2100,1.6298584124350555,1.5148927307128905
steric,CMIP6_RB,CanESM5,r3i1p1f1_gn,ssp126,2051,2100,1.6344128848160722,1.4066569519042968
steric,CMIP6_RB,CanESM5,r3i1p2f1_gn,ssp126,2051,2100,1.706746428272936,1.4998373413085937
steric,CMIP6_RB,CanESM5,r4i1p1f1_gn,ssp126,2051,2100,1.5335424661807338,1.4278157043457032
steric,CMIP6_RB,CanESM5,r4i1p2f1_gn,ssp126,2051,2100,1.6039347222533138,1.4933268737792968
steric,CMIP6_RB,CanESM5,r5i1p1f1_gn,ssp126,2051,2100,1.5819068445340463,1.4518229675292968
steric,CMIP6_RB,CanESM5,r5i1p2f1_gn,ssp126,2051,2100,1.5308746851718524,1.5132649230957032
steric,CMIP6_RB,CanESM5,r6i1p1f1_gn,ssp126,2051,2100,1.5718571856919539,1.42578125
steric,CMIP6_RB,CanESM5,r6i1p2f1_gn,ssp126,2051,2100,1.6001507756919295,1.5193685913085937
steric,CMIP6_RB,CanESM5,r7i1p1f1_gn,ssp126,2051,2100,1.5690393633718713,1.4302572631835937
steric,CMIP6_RB,CanESM5,r7i1p2f1_gn,ssp126,2051,2100,1.6015699964004853,1.5222166442871095
steric,CMIP6_RB,CanESM5,r8i1p1f1_gn,ssp126,2051,2100,1.4935440535899716,1.4518228149414063
steric,CMIP6_RB,CanESM5,r8i1p2f1_gn,ssp126,2051,2100,1.6778759524268025,1.5104167175292968
steric,CMIP6_RB,CanESM5,r9i1p1f1_gn,ssp126,2051,2100,1.6441109545303334,1.4827474975585937
steric,CMIP6_RB,CanESM5,r9i1p2f1_gn,ssp126,2051,2100,1.5576343175609964,2.3213705444335937
steric,CMIP6_RB,CESM2,r2i1p1f1_gr,ssp126,2051,2100,,2.9329428100585937
steric,CMIP6_RB,CIESM,r1i1p1f1_gn,ssp126,2051,2100,0.9927154479508999,
steric,CMIP6_RB,CMCC-CM2-SR5,r1i1p1f1_gn,ssp126,2051,2100,1.5667877886129418,1.8371583557128905
steric,CMIP6_RB,CMCC-ESM2,r1i1p1f1_gn,ssp126,2051,2100,1.6773851891598497,1.336669921875
steric,CMIP6_RB,EC-Earth3-Veg,r1i1p1f1_gn,ssp126,2051,2100,1.110083051131312,1.3651528930664063
steric,CMIP6_RB,FGOALS-f3-L,r1i1p1f1_gn,ssp126,2051,2100,0.9150046309953836,1.2068685150146485
steric,CMIP6_RB,FGOALS-g3,r1i1p1f1_gn,ssp126,2051,2100,0.46702830308043985,-0.73486328125
steric,CMIP6_RB,FIO-ESM-2-0,r1i1p1f1_gn,ssp126,2051,2100,1.0505063848846703,1.2548827362060546
steric,CMIP6_RB,GFDL-ESM4,r1i1p1f1_gn,ssp126,2051,2100,0.8079829447542579,1.9962564086914063
steric,CMIP6_RB,HadGEM3-GC31-LL,r1i1p1f3_gn,ssp126,2051,2100,1.8685475872828192,2.450358123779297
steric,CMIP6_RB,HadGEM3-GC31-MM,r1i1p1f3_gn,ssp126,2051,2100,1.9696734328119305,-0.3605143356323242
steric,CMIP6_RB,INM-CM4-8,r1i1p1f1_gr1,ssp126,2051,2100,0.6713588821549479,-0.13975202560424804
steric,CMIP6_RB,INM-CM5-0,r1i1p1f1_gr1,ssp126,2051,2100,0.7269439078340838,3.2857260131835937
steric,CMIP6_RB,IPSL-CM5A2-INCA,r1i1p1f1_gn,ssp126,2051,2100,2.621308644612668,1.1779784393310546
steric,CMIP6_RB,IPSL-CM6A-LR,r1i1p1f1_gn,ssp126,2051,2100,1.2619855499267487,1.1995442962646485
steric,CMIP6_RB,IPSL-CM6A-LR,r2i1p1f1_gn,ssp126,2051,2100,1.2468665059407726,1.1751302337646485
steric,CMIP6_RB,IPSL-CM6A-LR,r3i1p1f1_gn,ssp126,2051,2100,1.2442016855875977,1.5424124145507812
steric,CMIP6_RB,MIROC6,r1i1p1f1_gm,ssp126,2051,2100,0.8921576741572039,1.5481106567382812
steric,CMIP6_RB,MPI-ESM1-2-HR,r1i1p1f1_gn,ssp126,2051,2100,0.7716976230253749,1.0860189056396485
steric,CMIP6_RB,MPI-ESM1-2-LR,r1i1p1f1_gn,ssp126,2051,2100,0.6587706767446662,1.1169432830810546
steric,CMIP6_RB,MRI-ESM2-0,r1i1p1f1_gm,ssp126,2051,2100,1.1166319333599404,0.9191893768310547
steric,CMIP6_RB,NESM3,r1i1p1f1_gn,ssp126,2051,2100,1.2226919588827059,1.5191424560546876
steric,CMIP6_RB,NorESM2-LM,r1i1p1f1_gm,ssp126,2051,2100,0.6985250927571656,1.4539710998535156
steric,CMIP6_RB,NorESM2-MM,r1i1p1f1_gm,ssp126,2051,2100,0.886305146956829,2.2705079650878908
steric,CMIP6_RB,UKESM1-0-LL,r10i1p1f2_gn,ssp126,2051,2100,1.8236032874077068,1.8762205505371095
steric,CMIP6_RB,UKESM1-0-LL,r11i1p1f2_gn,ssp126,2051,2100,2.084791721854515,1.8339028930664063
steric,CMIP6_RB,UKESM1-0-LL,r12i1p1f2_gn,ssp126,2051,2100,2.038290917104746,1.7533364868164063
steric,CMIP6_RB,UKESM1-0-LL,r16i1p1f2_gn,ssp126,2051,2100,1.9281135047598923,1.7822264099121095
steric,CMIP6_RB,UKESM1-0-LL,r17i1p1f2_gn,ssp126,2051,2100,1.8847362655817506,1.8229165649414063
steric,CMIP6_RB,UKESM1-0-LL,r18i1p1f2_gn,ssp126,2051,2100,1.9194501744028685,1.943359375
steric,CMIP6_RB,UKESM1-0-LL,r19i1p1f2_gn,ssp126,2051,2100,1.8344493729171631,1.8078611755371095
steric,CMIP6_RB,UKESM1-0-LL,r1i1p1f2_gn,ssp126,2051,2100,1.9147996596717576,1.8522135925292968
steric,CMIP6_RB,UKESM1-0-LL,r2i1p1f2_gn,ssp126,2051,2100,2.2424459788275044,1.8497721862792968
steric,CMIP6_RB,UKESM1-0-LL,r3i1p1f2_gn,ssp126,2051,2100,2.0497032702442084,1.7875163269042968
steric,CMIP6_RB,UKESM1-0-LL,r4i1p1f2_gn,ssp126,2051,2100,1.9676311938208073,1.7537434387207032
steric,CMIP6_RB,UKESM1-0-LL,r8i1p1f2_gn,ssp126,2051,2100,1.880709411410578,1.7130534362792968
steric,CMIP6_RB,UKESM1-0-LL,r9i1p1f2_gn,ssp126,2051,2100,2.2737919148731294,2.1842446899414063
steric,CMIP6_RB,ACCESS-CM2,r1i1p1f1_gn,ssp245,2016,2050,1.0963044192298526,2.6221867152622766
steric,CMIP6_RB,ACCESS-ESM1-5,r1i1p1f1_gn,ssp245,2016,2050,0.8162360240676207,2.3983910696847097
steric,CMIP6_RB,BCC-CSM2-MR,r1i1p1f1_gn,ssp245,2016,2050,0.7684900045580321,1.5375046866280693
steric,CMIP6_RB,CAMS-CSM1-0,r1i1p1f1_gn,ssp245,2016,2050,0.4474888660906231,1.3695126124790737
steric,CMIP6_RB,CanESM5,r10i1p1f1_gn,ssp245,2016,2050,1.1538112270457646,2.4321058000837055
steric,CMIP6_RB,CanESM5,r10i1p2f1_gn,ssp245,2016,2050,1.2328630381184666,2.451288059779576
steric,CMIP6_RB,CanESM5,r1i1p1f1_gn,ssp245,2016,2050,1.1354723411863006,2.3768833705357144
steric,CMIP6_RB,CanESM5,r1i1p2f1_gn,ssp245,2016,2050,1.2144255116821796,2.426873997279576
steric,CMIP6_RB,CanESM5,r2i1p1f1_gn,ssp245,2016,2050,1.3449971822630005,2.4977909633091517
steric,CMIP6_RB,CanESM5,r2i1p2f1_gn,ssp245,2016,2050,1.2985494083876574,2.4977909633091517
steric,CMIP6_RB,CanESM5,r3i1p1f1_gn,ssp245,2016,2050,1.2014837119751292,2.5047664097377234
steric,CMIP6_RB,CanESM5,r3i1p2f1_gn,ssp245,2016,2050,1.2276832841865257,2.4303619384765627
steric,CMIP6_RB,CanESM5,r4i1p1f1_gn,ssp245,2016,2050,1.0994296382425546,2.482096426827567
steric,CMIP6_RB,CanESM5,r4i1p2f1_gn,ssp245,2016,2050,1.19632867388691,2.4228051321847097
steric,CMIP6_RB,CanESM5,r5i1p1f1_gn,ssp245,2016,2050,1.2263026910502504,2.4419876098632813
steric,CMIP6_RB,CanESM5,r5i1p2f1_gn,ssp245,2016,2050,1.1824602349874453,2.5152295793805806
steric,CMIP6_RB,CanESM5,r6i1p1f1_gn,ssp245,2016,2050,1.200477351699874,2.5094168526785716
steric,CMIP6_RB,CanESM5,r6i1p2f1_gn,ssp245,2016,2050,1.1986815225948249,2.5303431919642856
steric,CMIP6_RB,CanESM5,r7i1p1f1_gn,ssp245,2016,2050,1.2498332058668211,2.4384996686662945
steric,CMIP6_RB,CanESM5,r7i1p2f1_gn,ssp245,2016,2050,1.2188430781218358,2.504185267857143
steric,CMIP6_RB,CanESM5,r8i1p1f1_gn,ssp245,2016,2050,1.0777686843575793,2.451869419642857
steric,CMIP6_RB,CanESM5,r8i1p2f1_gn,ssp245,2016,2050,1.3357956426238502,2.5565011160714284
steric,CMIP6_RB,CanESM5,r9i1p1f1_gn,ssp245,2016,2050,1.2601865645430053,2.4315242222377234
steric,CMIP6_RB,CanESM5,r9i1p2f1_gn,ssp245,2016,2050,1.1674005529159786,2.254231698172433
steric,CMIP6_RB,CIESM,r1i1p1f1_gn,ssp245,2016,2050,1.0076169371787387,1.9066218784877231
steric,CMIP6_RB,CMCC-CM2-SR5,r1i1p1f1_gn,ssp245,2016,2050,0.6999136383324753,2.008579799107143
steric,CMIP6_RB,CMCC-ESM2,r1i1p1f1_gn,ssp245,2016,2050,0.6246699132339018,2.0379928588867187
steric,CMIP6_RB,EC-Earth3-CC,r1i1p1f1_gn,ssp245,2016,2050,0.5685827877335328,2.0188103812081475
steric,CMIP6_RB,EC-Earth3-Veg,r1i1p1f1_gn,ssp245,2016,2050,0.7128552498840577,1.9641695295061383
steric,CMIP6_RB,FGOALS-g3,r1i1p1f1_gn,ssp245,2016,2050,0.593608083112656,2.235630580357143
steric,CMIP6_RB,FIO-ESM-2-0,r1i1p1f1_gn,ssp245,2016,2050,0.8358917844027474,2.2367930821010042
steric,CMIP6_RB,GFDL-CM4,r1i1p1f1_gn,ssp245,2016,2050,0.8249766143850366,1.6357421875
steric,CMIP6_RB,GFDL-ESM4,r1i1p1f1_gn,ssp245,2016,2050,0.6669517599335109,2.4867466517857144
steric,CMIP6_RB,HadGEM3-GC31-LL,r1i1p1f3_gn,ssp245,2016,2050,1.2451797015588113,
steric,CMIP6_RB,HadGEM3-GC31-LL,r2i1p1f3_gn,ssp245,2016,2050,0.561511787616439,
steric,CMIP6_RB,HadGEM3-GC31-LL,r3i1p1f3_gn,ssp245,2016,2050,0.6104939315949309,
steric,CMIP6_RB,HadGEM3-GC31-LL,r4i1p1f3_gn,ssp245,2016,2050,0.5246588644300232,0.39760044642857145
steric,CMIP6_RB,INM-CM4-8,r1i1p1f1_gr1,ssp245,2016,2050,0.5813349359816016,0.5359468187604631
steric,CMIP6_RB,INM-CM5-0,r1i1p1f1_gr1,ssp245,2016,2050,0.603752610397521,1.9641695295061383
steric,CMIP6_RB,IPSL-CM6A-LR,r1i1p1f1_gn,ssp245,2016,2050,0.90555454435804,1.904296875
steric,CMIP6_RB,IPSL-CM6A-LR,r2i1p1f1_gn,ssp245,2016,2050,0.8701447986421158,1.8484933035714286
steric,CMIP6_RB,IPSL-CM6A-LR,r3i1p1f1_gn,ssp245,2016,2050,0.8666278839111783,1.934376743861607
steric,CMIP6_RB,MIROC6,r1i1p1f1_gm,ssp245,2016,2050,0.6199807734344063,1.9130240304129464
steric,CMIP6_RB,MPI-ESM1-2-HR,r1i1p1f1_gn,ssp245,2016,2050,0.6077965014025608,1.8769762311662948
steric,CMIP6_RB,MPI-ESM1-2-LR,r1i1p1f1_gn,ssp245,2016,2050,0.5655403403914647,1.8804639543805803
steric,CMIP6_RB,MRI-ESM2-0,r1i1p1f1_gm,ssp245,2016,2050,0.8586529664375462,1.7744733537946429
steric,CMIP6_RB,NESM3,r1i1p1f1_gn,ssp245,2016,2050,0.9283936687366463,1.719630868094308
steric,CMIP6_RB,NorESM2-LM,r1i1p1f1_gm,ssp245,2016,2050,0.5177442887942902,1.7045283726283482
steric,CMIP6_RB,NorESM2-MM,r1i1p1f1_gm,ssp245,2016,2050,0.6712761306682182,2.4733771187918525
steric,CMIP6_RB,UKESM1-0-LL,r1i1p1f2_gn,ssp245,2016,2050,1.248826408991249,2.4204799107142856
steric,CMIP6_RB,UKESM1-0-LL,r2i1p1f2_gn,ssp245,2016,2050,1.533832995788714,2.449544416155134
steric,CMIP6_RB,UKESM1-0-LL,r3i1p1f2_gn,ssp245,2016,2050,1.2899872988705852,2.5099982125418525
steric,CMIP6_RB,UKESM1-0-LL,r4i1p1f2_gn,ssp245,2016,2050,1.2301516171089588,2.4321055821010042
steric,CMIP6_RB,UKESM1-0-LL,r8i1p1f2_gn,ssp245,2016,2050,1.3547700945268275,2.6622953142438615
steric,CMIP6_RB,ACCESS-CM2,r1i1p1f1_gn,ssp245,2051,2100,2.470266836065946,3.280029296875
steric,CMIP6_RB,ACCESS-ESM1-5,r1i1p1f1_gn,ssp245,2051,2100,1.877167379748812,2.7901205444335937
steric,CMIP6_RB,BCC-CSM2-MR,r1i1p1f1_gn,ssp245,2051,2100,1.616902903197797,2.5748696899414063
steric,CMIP6_RB,CAMS-CSM1-0,r1i1p1f1_gn,ssp245,2051,2100,1.2132203819433016,2.637939453125
steric,CMIP6_RB,CanESM5,r10i1p1f1_gn,ssp245,2051,2100,2.572425425151607,2.8023272705078126
steric,CMIP6_RB,CanESM5,r10i1p2f1_gn,ssp245,2051,2100,2.570033414919294,2.8597006225585937
steric,CMIP6_RB,CanESM5,r1i1p1f1_gn,ssp245,2051,2100,2.558964625190413,2.794189453125
steric,CMIP6_RB,CanESM5,r1i1p2f1_gn,ssp245,2051,2100,2.5563650883606215,2.8556317138671874
steric,CMIP6_RB,CanESM5,r2i1p1f1_gn,ssp245,2051,2100,2.696191485011184,2.7840167236328126
steric,CMIP6_RB,CanESM5,r2i1p2f1_gn,ssp245,2051,2100,2.6733887591899475,2.9044598388671874
steric,CMIP6_RB,CanESM5,r3i1p1f1_gn,ssp245,2051,2100,2.7305862724659846,2.8173828125
steric,CMIP6_RB,CanESM5,r3i1p2f1_gn,ssp245,2051,2100,2.6924886930062257,2.845458984375
steric,CMIP6_RB,CanESM5,r4i1p1f1_gn,ssp245,2051,2100,2.5273905389038305,2.857666015625
steric,CMIP6_RB,CanESM5,r4i1p2f1_gn,ssp245,2051,2100,2.591979236845816,2.9032391357421874
steric,CMIP6_RB,CanESM5,r5i1p1f1_gn,ssp245,2051,2100,2.6264434777478414,2.79052734375
steric,CMIP6_RB,CanESM5,r5i1p2f1_gn,ssp245,2051,2100,2.4686550605227353,2.8837078857421874
steric,CMIP6_RB,CanESM5,r6i1p1f1_gn,ssp245,2051,2100,2.5786455264155848,2.7998858642578126
steric,CMIP6_RB,CanESM5,r6i1p2f1_gn,ssp245,2051,2100,2.6454039649371452,2.8544110107421874
steric,CMIP6_RB,CanESM5,r7i1p1f1_gn,ssp245,2051,2100,2.5754039839572442,2.8190106201171874
steric,CMIP6_RB,CanESM5,r7i1p2f1_gn,ssp245,2051,2100,2.5931489702807085,2.9097491455078126
steric,CMIP6_RB,CanESM5,r8i1p1f1_gn,ssp245,2051,2100,2.4942798305545466,2.799072265625
steric,CMIP6_RB,CanESM5,r8i1p2f1_gn,ssp245,2051,2100,2.6897066731965538,2.8422036743164063
steric,CMIP6_RB,CanESM5,r9i1p1f1_gn,ssp245,2051,2100,2.654950033455748,2.8043618774414063
steric,CMIP6_RB,CanESM5,r9i1p2f1_gn,ssp245,2051,2100,2.5428017855322196,3.35205078125
steric,CMIP6_RB,CIESM,r1i1p1f1_gn,ssp245,2051,2100,2.130034080540838,2.549641876220703
steric,CMIP6_RB,CMCC-CM2-SR5,r1i1p1f1_gn,ssp245,2051,2100,2.125650126126402,2.551676483154297
steric,CMIP6_RB,CMCC-ESM2,r1i1p1f1_gn,ssp245,2051,2100,2.194433167284558,2.466227264404297
steric,CMIP6_RB,EC-Earth3-CC,r1i1p1f1_gn,ssp245,2051,2100,1.6428629007605196,2.527669219970703
steric,CMIP6_RB,EC-Earth3-Veg,r1i1p1f1_gn,ssp245,2051,2100,1.8902871908647967,2.4446615600585937
steric,CMIP6_RB,FGOALS-g3,r1i1p1f1_gn,ssp245,2051,2100,1.1870082738879546,2.3754884338378908
steric,CMIP6_RB,FIO-ESM-2-0,r1i1p1f1_gn,ssp245,2051,2100,1.8386586678250296,2.6664227294921874
steric,CMIP6_RB,GFDL-CM4,r1i1p1f1_gn,ssp245,2051,2100,1.8816062129430406,2.2111004638671874
steric,CMIP6_RB,GFDL-ESM4,r1i1p1f1_gn,ssp245,2051,2100,1.4098197525914884,3.1156414794921874
steric,CMIP6_RB,HadGEM3-GC31-LL,r1i1p1f3_gn,ssp245,2051,2100,2.6542920509074293,
steric,CMIP6_RB,HadGEM3-GC31-LL,r2i1p1f3_gn,ssp245,2051,2100,,
steric,CMIP6_RB,HadGEM3-GC31-LL,r3i1p1f3_gn,ssp245,2051,2100,,
steric,CMIP6_RB,HadGEM3-GC31-LL,r4i1p1f3_gn,ssp245,2051,2100,,0.28483072280883787
steric,CMIP6_RB,INM-CM4-8,r1i1p1f1_gr1,ssp245,2051,2100,1.2632771756070156,0.723876953125
steric,CMIP6_RB,INM-CM5-0,r1i1p1f1_gr1,ssp245,2051,2100,1.2496407245117211,2.3091632080078126
steric,CMIP6_RB,IPSL-CM6A-LR,r1i1p1f1_gn,ssp245,2051,2100,2.1842846425374205,2.2395831298828126
steric,CMIP6_RB,IPSL-CM6A-LR,r2i1p1f1_gn,ssp245,2051,2100,2.1447812398274664,2.2440591430664063
steric,CMIP6_RB,IPSL-CM6A-LR,r3i1p1f1_gn,ssp245,2051,2100,2.10248461405439,2.500976257324219
steric,CMIP6_RB,MIROC6,r1i1p1f1_gm,ssp245,2051,2100,1.39814276729345,2.449973297119141
steric,CMIP6_RB,MPI-ESM1-2-HR,r1i1p1f1_gn,ssp245,2051,2100,1.3770024027060117,2.1866860961914063
steric,CMIP6_RB,MPI-ESM1-2-LR,r1i1p1f1_gn,ssp245,2051,2100,1.3410537082979772,2.2257489013671874
steric,CMIP6_RB,MRI-ESM2-0,r1i1p1f1_gm,ssp245,2051,2100,1.7955010330638288,1.8668618774414063
steric,CMIP6_RB,NESM3,r1i1p1f1_gn,ssp245,2051,2100,1.9060298720482365,2.24969482421875
steric,CMIP6_RB,NorESM2-LM,r1i1p1f1_gm,ssp245,2051,2100,1.2644361539765328,2.233328552246094
steric,CMIP6_RB,NorESM2-MM,r1i1p1f1_gm,ssp245,2051,2100,1.4439797143311353,3.2743328857421874
steric,CMIP6_RB,UKESM1-0-LL,r1i1p1f2_gn,ssp245,2051,2100,2.846961980513356,3.0684405517578126
steric,CMIP6_RB,UKESM1-0-LL,r2i1p1f2_gn,ssp245,2051,2100,3.1209771715454053,2.9976397705078126
steric,CMIP6_RB,UKESM1-0-LL,r3i1p1f2_gn,ssp245,2051,2100,2.9480610524094573,3.00537109375
steric,CMIP6_RB,UKESM1-0-LL,r4i1p1f2_gn,ssp245,2051,2100,2.9441722464589475,3.0350750732421874
steric,CMIP6_RB,UKESM1-0-LL,r8i1p1f2_gn,ssp245,2051,2100,2.83951050748027,3.212890625
steric,CMIP6_RB,ACCESS-CM2,r1i1p1f1_gn,ssp585,2016,2050,1.2067324066427432,2.9814219883510042
steric,CMIP6_RB,ACCESS-ESM1-5,r1i1p1f1_gn,ssp585,2016,2050,0.9255195077744816,2.6622953142438615
steric,CMIP6_RB,BCC-CSM2-MR,r1i1p1f1_gn,ssp585,2016,2050,0.9584607284863864,1.558430916922433
steric,CMIP6_RB,CAMS-CSM1-0,r1i1p1f1_gn,ssp585,2016,2050,0.5958245281856307,1.695614733014788
steric,CMIP6_RB,CanESM5,r10i1p2f1_gn,ssp585,2016,2050,1.4510173007336107,2.9936290196010042
steric,CMIP6_RB,CanESM5,r1i1p1f1_gn,ssp585,2016,2050,1.3629831413135776,2.955845424107143
steric,CMIP6_RB,CanESM5,r1i1p2f1_gn,ssp585,2016,2050,1.44154415588946,2.9570079258510042
steric,CMIP6_RB,CanESM5,r2i1p1f1_gn,ssp585,2016,2050,1.5790752666902677,2.9465447562081475
steric,CMIP6_RB,CanESM5,r2i1p2f1_gn,ssp585,2016,2050,1.4330503801460281,3.0203683035714284
steric,CMIP6_RB,CanESM5,r3i1p1f1_gn,ssp585,2016,2050,1.4589139604250931,3.0035108293805806
steric,CMIP6_RB,CanESM5,r3i1p2f1_gn,ssp585,2016,2050,1.4704178352665167,3.0075801304408483
steric,CMIP6_RB,CanESM5,r4i1p1f1_gn,ssp585,2016,2050,1.3333258241080443,3.03955078125
steric,CMIP6_RB,CanESM5,r4i1p2f1_gn,ssp585,2016,2050,1.4437121665565087,2.974446759905134
steric,CMIP6_RB,CanESM5,r5i1p1f1_gn,ssp585,2016,2050,1.432530794309912,3.016880580357143
steric,CMIP6_RB,CanESM5,r5i1p2f1_gn,ssp585,2016,2050,1.3866777346764252,2.951776341029576
steric,CMIP6_RB,CanESM5,r6i1p2f1_gn,ssp585,2016,2050,1.5125005310008532,2.9697963169642856
steric,CMIP6_RB,CanESM5,r7i1p2f1_gn,ssp585,2016,2050,1.4446417056879,2.994791739327567
steric,CMIP6_RB,CanESM5,r8i1p1f1_gn,ssp585,2016,2050,1.2855602707691673,2.931431361607143
steric,CMIP6_RB,CanESM5,r8i1p2f1_gn,ssp585,2016,2050,1.510123963219712,2.8733025687081475
steric,CMIP6_RB,CanESM5,r9i1p2f1_gn,ssp585,2016,2050,1.422114088558942,2.7657645089285716
steric,CMIP6_RB,CESM2,r2i1p1f1_gr,ssp585,2016,2050,,2.7064732142857144
steric,CMIP6_RB,CIESM,r1i1p1f1_gn,ssp585,2016,2050,0.9812230355914835,2.264113507952009
steric,CMIP6_RB,CMCC-CM2-SR5,r1i1p1f1_gn,ssp585,2016,2050,0.9054922689683735,2.4722143990652903
steric,CMIP6_RB,CMCC-ESM2,r1i1p1f1_gn,ssp585,2016,2050,0.7015816060980455,0.1738048689705985
steric,CMIP6_RB,E3SM-1-1,r1i1p1f1_gr,ssp585,2016,2050,1.59698515446604,2.2885277884347097
steric,CMIP6_RB,EC-Earth3-CC,r1i1p1f1_gn,ssp585,2016,2050,0.5915107137863629,2.2676014491489958
steric,CMIP6_RB,EC-Earth3-Veg,r1i1p1f1_gn,ssp585,2016,2050,0.9213605385058941,2.224004908970424
steric,CMIP6_RB,FGOALS-f3-L,r1i1p1f1_gn,ssp585,2016,2050,0.8322146242073813,0.398551641191755
steric,CMIP6_RB,FGOALS-g3,r1i1p1f1_gn,ssp585,2016,2050,0.6484740066136965,2.4791898454938615
steric,CMIP6_RB,FIO-ESM-2-0,r1i1p1f1_gn,ssp585,2016,2050,0.9214371822984049,2.510579354422433
steric,CMIP6_RB,GFDL-CM4,r1i1p1f1_gn,ssp585,2016,2050,0.9464245234345299,1.8839516775948661
steric,CMIP6_RB,GFDL-ESM4,r1i1p1f1_gn,ssp585,2016,2050,0.7156126918209225,2.9105050223214284
steric,CMIP6_RB,HadGEM3-GC31-LL,r1i1p1f3_gn,ssp585,2016,2050,1.4424434337988146,2.8529575892857144
steric,CMIP6_RB,HadGEM3-GC31-LL,r2i1p1f3_gn,ssp585,2016,2050,1.2949716633132198,2.8384253365652903
steric,CMIP6_RB,HadGEM3-GC31-LL,r3i1p1f3_gn,ssp585,2016,2050,1.4237255018201154,3.0244373866489958
steric,CMIP6_RB,HadGEM3-GC31-LL,r4i1p1f3_gn,ssp585,2016,2050,1.4562769166540193,3.094191632952009
steric,CMIP6_RB,HadGEM3-GC31-MM,r1i1p1f3_gn,ssp585,2016,2050,1.3289609208983393,3.2156808035714284
steric,CMIP6_RB,HadGEM3-GC31-MM,r2i1p1f3_gn,ssp585,2016,2050,1.2605872805260674,3.0488514491489958
steric,CMIP6_RB,HadGEM3-GC31-MM,r3i1p1f3_gn,ssp585,2016,2050,1.2223540641804789,3.1302315848214284
steric,CMIP6_RB,HadGEM3-GC31-MM,r4i1p1f3_gn,ssp585,2016,2050,1.1667407873823095,0.7126581464494978
steric,CMIP6_RB,INM-CM4-8,r1i1p1f1_gr1,ssp585,2016,2050,0.7422410517559115,0.9492948259626116
steric,CMIP6_RB,INM-CM5-0,r1i1p1f1_gr1,ssp585,2016,2050,0.7800737695782232,2.1978469848632813
steric,CMIP6_RB,IPSL-CM6A-LR,r1i1p1f1_gn,ssp585,2016,2050,0.9706474485851686,2.182733372279576
steric,CMIP6_RB,IPSL-CM6A-LR,r2i1p1f1_gn,ssp585,2016,2050,0.9986494518461768,2.142624773297991
steric,CMIP6_RB,IPSL-CM6A-LR,r3i1p1f1_gn,ssp585,2016,2050,0.9388959067208589,2.3340565272739955
steric,CMIP6_RB,MIROC6,r1i1p1f1_gm,ssp585,2016,2050,0.7183282756046765,2.2439767020089287
steric,CMIP6_RB,MPI-ESM1-2-HR,r1i1p1f1_gn,ssp585,2016,2050,0.7005728964523428,2.0275296892438615
steric,CMIP6_RB,MPI-ESM1-2-LR,r1i1p1f1_gn,ssp585,2016,2050,0.6088684492143557,2.158900669642857
steric,CMIP6_RB,MRI-ESM2-0,r1i1p1f1_gm,ssp585,2016,2050,1.1065856576892088,2.2019160679408483
