,model,run,scenario,startyr,endyr,Tavg,dSdt,r,i,p,f,model_key,probability_weight,counts
462,UKESM1-0-LL,r7i1p1f3_gn,historical,1950,2000,-0.5748302447331639,0.00010457356460392476,7,1,1,3,UKESM1-0-LL:p1:1950:2000:historical,0.0,17
463,UKESM1-0-LL,r8i1p1f2_gn,historical,1950,2000,-0.7738701594690269,-5.696616135537623e-06,8,1,1,2,UKESM1-0-LL:p1:1950:2000:historical,1.7744851980872705,17
464,UKESM1-0-LL,r9i1p1f2_gn,historical,1950,2000,-0.5661064379360141,0.000427652969956398,9,1,1,2,UKESM1-0-LL:p1:1950:2000:historical,0.0,17
465,UKESM1-0-LL,r10i1p1f2_gn,historical,1992,2014,-0.07831897448323842,0.0011041814630681818,10,1,1,2,UKESM1-0-LL:p1:1992:2014:historical,0.0,17
466,UKESM1-0-LL,r11i1p1f2_gn,historical,1992,2014,-0.07604007636865617,0.001190185546875,11,1,1,2,UKESM1-0-LL:p1:1992:2014:historical,0.0,17
467,UKESM1-0-LL,r12i1p1f2_gn,historical,1992,2014,-0.05982879862892788,0.0007130015980113636,12,1,1,2,UKESM1-0-LL:p1:1992:2014:historical,0.0,17
468,UKESM1-0-LL,r13i1p1f2_gn,historical,1992,2014,-0.0733390290394027,0.0013612689111720429,13,1,1,2,UKESM1-0-LL:p1:1992:2014:historical,0.0,17
469,UKESM1-0-LL,r16i1p1f2_gn,historical,1992,2014,-0.10979911014749176,0.0012660170481963592,16,1,1,2,UKESM1-0-LL:p1:1992:2014:historical,0.0,17
470,UKESM1-0-LL,r17i1p1f2_gn,historical,1992,2014,-0.08618695218865469,0.0014223041520877318,17,1,1,2,UKESM1-0-LL:p1:1992:2014:historical,0.0,17
471,UKESM1-0-LL,r18i1p1f2_gn,historical,1992,2014,-0.08730885734166803,0.0012613932009447706,18,1,1,2,UKESM1-0-LL:p1:1992:2014:historical,0.0,17
472,UKESM1-0-LL,r19i1p1f2_gn,historical,1992,2014,-0.09610819278037752,0.0013390743935650046,19,1,1,2,UKESM1-0-LL:p1:1992:2014:historical,0.0,17
473,UKESM1-0-LL,r1i1p1f2_gn,historical,1992,2014,-0.0873523517058743,0.0012327251447872682,1,1,1,2,UKESM1-0-LL:p1:1992:2014:historical,1.3450841750031743,17
474,UKESM1-0-LL,r2i1p1f2_gn,historical,1992,2014,-0.08875079817221376,0.0011781635270877318,2,1,1,2,UKESM1-0-LL:p1:1992:2014:historical,1.0300572072476486,17
475,UKESM1-0-LL,r3i1p1f2_gn,historical,1992,2014,-0.08913353906353905,0.001284512606534091,3,1,1,2,UKESM1-0-LL:p1:1992:2014:historical,1.3923457585014458,17
476,UKESM1-0-LL,r4i1p1f2_gn,historical,1992,2014,-0.08640385377736948,0.0013168797066265884,4,1,1,2,UKESM1-0-LL:p1:1992:2014:historical,1.3224644408258386,17
477,UKESM1-0-LL,r5i1p1f3_gn,historical,1992,2014,-0.09941825072075973,0.0012900612571022727,5,1,1,3,UKESM1-0-LL:p1:1992:2014:historical,0.0,17
478,UKESM1-0-LL,r6i1p1f3_gn,historical,1992,2014,-0.08182919062534211,0.0010089296000924976,6,1,1,3,UKESM1-0-LL:p1:1992:2014:historical,0.0,17
479,UKESM1-0-LL,r7i1p1f3_gn,historical,1992,2014,-0.08272219446087092,0.0014509721235795455,7,1,1,3,UKESM1-0-LL:p1:1992:2014:historical,0.0,17
480,UKESM1-0-LL,r8i1p1f2_gn,historical,1992,2014,-0.1070804050906986,0.0014121315696022727,8,1,1,2,UKESM1-0-LL:p1:1992:2014:historical,1.7744851980872705,17
481,UKESM1-0-LL,r9i1p1f2_gn,historical,1992,2014,-0.08138917816830826,0.0015903609720143404,9,1,1,2,UKESM1-0-LL:p1:1992:2014:historical,0.0,17
482,ACCESS-CM2,r1i1p1f1_gn,SSP126,2016,2050,1.088526176265873,0.002637077780330882,1,1,1,1,ACCESS-CM2:p1:2016:2050:SSP126,27.535130701110095,3
483,ACCESS-CM2,r2i1p1f1_gn,SSP126,2016,2050,1.00002286462518,0.002642463235294118,2,1,1,1,ACCESS-CM2:p1:2016:2050:SSP126,56.327682414448134,3
484,ACCESS-CM2,r3i1p1f1_gn,SSP126,2016,2050,0.9347101488152134,0.002291810424888835,3,1,1,1,ACCESS-CM2:p1:2016:2050:SSP126,88.63262053179687,3
485,ACCESS-CM2,r1i1p1f1_gn,SSP126,2051,2100,1.8234331534331432,0.002307295038992045,1,1,1,1,ACCESS-CM2:p1:2051:2100:SSP126,4.422092116407526,3
486,ACCESS-CM2,r2i1p1f1_gn,SSP126,2051,2100,1.7767286190390903,0.0022072303964167225,2,1,1,1,ACCESS-CM2:p1:2051:2100:SSP126,5.970199374647846,3
487,ACCESS-CM2,r3i1p1f1_gn,SSP126,2051,2100,1.6625957322298746,0.0017160428117732613,3,1,1,1,ACCESS-CM2:p1:2051:2100:SSP126,11.244040004418526,3
488,ACCESS-ESM1-5,r1i1p1f1_gn,SSP126,2016,2050,0.6892855064460264,0.0021571738316732295,1,1,1,1,ACCESS-ESM1-5:p1:2016:2050:SSP126,259.6973795369971,3
489,ACCESS-ESM1-5,r2i1p1f1_gn,SSP126,2016,2050,0.9211088155566928,0.0022642844740082234,2,1,1,1,ACCESS-ESM1-5:p1:2016:2050:SSP126,96.60292953367035,3
490,ACCESS-ESM1-5,r3i1p1f1_gn,SSP126,2016,2050,0.8857067787749315,0.0016545313684379356,3,1,1,1,ACCESS-ESM1-5:p1:2016:2050:SSP126,119.21378962044757,3
491,ACCESS-ESM1-5,r1i1p1f1_gn,SSP126,2051,2100,1.1561383399879899,0.0017542417864410244,1,1,1,1,ACCESS-ESM1-5:p1:2051:2100:SSP126,101.26750853717505,3
492,ACCESS-ESM1-5,r2i1p1f1_gn,SSP126,2051,2100,1.3709282005098655,0.0017064932961853186,2,1,1,1,ACCESS-ESM1-5:p1:2051:2100:SSP126,41.4780360087892,3
493,ACCESS-ESM1-5,r3i1p1f1_gn,SSP126,2051,2100,1.399124531247253,0.0010795333251661183,3,1,1,1,ACCESS-ESM1-5:p1:2051:2100:SSP126,36.74191058123232,3
494,BCC-CSM2-MR,r1i1p1f1_gn,SSP126,2016,2050,0.6934293709054486,0.0012781479779411765,1,1,1,1,BCC-CSM2-MR:p1:2016:2050:SSP126,771.9338635394749,1
495,CAMS-CSM1-0,r1i1p1f1_gn,SSP126,2016,2050,0.42256424088782296,0.0014145795036764705,1,1,1,1,CAMS-CSM1-0:p1:2016:2050:SSP126,346.88374706775755,2
496,CAMS-CSM1-0,r2i1p1f1_gn,SSP126,2016,2050,0.4256222832331105,0.002230775268638835,2,1,1,1,CAMS-CSM1-0:p1:2016:2050:SSP126,350.20111180678896,2
497,CAMS-CSM1-0,r2i1p1f1_gn,SSP126,2051,2100,0.6834955429736738,0.0015167443423855062,2,1,1,1,CAMS-CSM1-0:p1:2051:2100:SSP126,655.6843000549611,1
498,CanESM5,r10i1p1f1_gn,SSP126,2016,2050,1.0282305319186662,0.0022948022712679468,10,1,1,1,CanESM5:p1:2016:2050:SSP126,6.810150624912882,20
499,CanESM5,r10i1p2f1_gn,SSP126,2016,2050,1.169750449820242,0.00225830078125,10,1,2,1,CanESM5:p1:2016:2050:SSP126,1.937509063777801,20
500,CanESM5,r1i1p1f1_gn,SSP126,2016,2050,1.0161808399117265,0.0021763222620767705,1,1,1,1,CanESM5:p1:2016:2050:SSP126,7.478092581622912,20
501,CanESM5,r1i1p2f1_gn,SSP126,2016,2050,1.0343160301186458,0.002252915326286765,1,1,2,1,CanESM5:p1:2016:2050:SSP126,6.49056163041128,20
502,CanESM5,r2i1p1f1_gn,SSP126,2016,2050,1.1974832644427806,0.002268473234246759,2,1,1,1,CanESM5:p1:2016:2050:SSP126,1.4635893610471735,20
503,CanESM5,r2i1p2f1_gn,SSP126,2016,2050,1.13050792845047,0.002252317088491777,2,1,2,1,CanESM5:p1:2016:2050:SSP126,2.826547436956346,20
504,CanESM5,r3i1p1f1_gn,SSP126,2016,2050,1.0903603210966253,0.002324721392463235,3,1,1,1,CanESM5:p1:2016:2050:SSP126,4.0645544704333485,20
505,CanESM5,r3i1p2f1_gn,SSP126,2016,2050,1.1846456215300236,0.0023169423289158765,3,1,2,1,CanESM5:p1:2016:2050:SSP126,1.66888566262101,20
506,CanESM5,r4i1p1f1_gn,SSP126,2016,2050,1.037847872432053,0.0022409475025008713,4,1,1,1,CanESM5:p1:2016:2050:SSP126,6.310432695583216,20
507,CanESM5,r4i1p2f1_gn,SSP126,2016,2050,1.057030320624165,0.002258899019044988,4,1,2,1,CanESM5:p1:2016:2050:SSP126,5.398694897203503,20
508,CanESM5,r5i1p1f1_gn,SSP126,2016,2050,1.0938921930717245,0.0022265865084003,5,1,1,1,CanESM5:p1:2016:2050:SSP126,3.9404028623099876,20
509,CanESM5,r5i1p2f1_gn,SSP126,2016,2050,1.0387683378531278,0.002293605576543247,5,1,2,1,CanESM5:p1:2016:2050:SSP126,6.264126468035083,20
510,CanESM5,r6i1p1f1_gn,SSP126,2016,2050,1.0077303345847213,0.0022032495368929468,6,1,1,1,CanESM5:p1:2016:2050:SSP126,7.975012607373084,20
511,CanESM5,r6i1p2f1_gn,SSP126,2016,2050,1.0758901827596221,0.002355238970588235,6,1,2,1,CanESM5:p1:2016:2050:SSP126,4.6067151115444345,20
512,CanESM5,r7i1p1f1_gn,SSP126,2016,2050,1.0614396041326015,0.002310360179227941,7,1,1,1,CanESM5:p1:2016:2050:SSP126,5.204535343782006,20
513,CanESM5,r7i1p2f1_gn,SSP126,2016,2050,1.0940329797289223,0.002218807444852941,7,1,2,1,CanESM5:p1:2016:2050:SSP126,3.935518630409775,20
514,CanESM5,r8i1p1f1_gn,SSP126,2016,2050,0.8808841048273166,0.0022337668958832234,8,1,1,1,CanESM5:p1:2016:2050:SSP126,18.372947682370583,20
515,CanESM5,r8i1p2f1_gn,SSP126,2016,2050,1.1566619320623204,0.0022876216646503,8,1,2,1,CanESM5:p1:2016:2050:SSP126,2.2030823862955415,20
516,CanESM5,r9i1p1f1_gn,SSP126,2016,2050,1.08083347040116,0.0021852980203488294,9,1,1,1,CanESM5:p1:2016:2050:SSP126,4.415323723151398,20
517,CanESM5,r9i1p2f1_gn,SSP126,2016,2050,1.0874532155444854,0.0024868832791552823,9,1,2,1,CanESM5:p1:2016:2050:SSP126,4.169109930590965,20
518,CanESM5,r10i1p1f1_gn,SSP126,2051,2100,1.5781809353674705,0.0014532179552681592,10,1,1,1,CanESM5:p1:2051:2100:SSP126,2.522730990995907,20
519,CanESM5,r10i1p2f1_gn,SSP126,2051,2100,1.610745850961962,0.0015977093455742818,10,1,2,1,CanESM5:p1:2051:2100:SSP126,2.1700165955984905,20
520,CanESM5,r1i1p1f1_gn,SSP126,2051,2100,1.6306790841814518,0.0015304461121559145,1,1,1,1,CanESM5:p1:2051:2100:SSP126,1.9735887917869688,20
521,CanESM5,r1i1p2f1_gn,SSP126,2051,2100,1.55706140144639,0.0014590309286604125,1,1,2,1,CanESM5:p1:2051:2100:SSP126,2.7750041177514606,20
522,CanESM5,r2i1p1f1_gn,SSP126,2051,2100,1.713222001251097,0.0015337678546808206,2,1,1,1,CanESM5:p1:2051:2100:SSP126,1.2935304716461962,20
523,CanESM5,r2i1p2f1_gn,SSP126,2051,2100,1.6298584124351123,0.001545808905241441,2,1,2,1,CanESM5:p1:2051:2100:SSP126,1.9814043233107188,20
524,CanESM5,r3i1p1f1_gn,SSP126,2051,2100,1.6344128848161292,0.0014353642354206163,3,1,1,1,CanESM5:p1:2051:2100:SSP126,1.9383161532782427,20
525,CanESM5,r3i1p2f1_gn,SSP126,2051,2100,1.7067464282731066,0.0015304462642085795,3,1,2,1,CanESM5:p1:2051:2100:SSP126,1.339856513487072,20
526,CanESM5,r4i1p1f1_gn,SSP126,2051,2100,1.5335424661806203,0.0014569548015691794,4,1,1,1,CanESM5:p1:2051:2100:SSP126,3.0805615876140893,20
527,CanESM5,r4i1p2f1_gn,SSP126,2051,2100,1.6039347222532567,0.0015238029312114327,4,1,2,1,CanESM5:p1:2051:2100:SSP126,2.240401078710637,20
528,CanESM5,r5i1p1f1_gn,SSP126,2051,2100,1.5819068445340465,0.0014814520064665346,5,1,1,1,CanESM5:p1:2051:2100:SSP126,2.480231094908194,20
529,CanESM5,r5i1p2f1_gn,SSP126,2051,2100,1.5308746851717956,0.0015441478819263224,5,1,2,1,CanESM5:p1:2051:2100:SSP126,3.116992849005826,20
530,CanESM5,r6i1p1f1_gn,SSP126,2051,2100,1.571857185691897,0.0014548788265306126,6,1,1,1,CanESM5:p1:2051:2100:SSP126,2.5962082786077683,20
531,CanESM5,r6i1p2f1_gn,SSP126,2051,2100,1.6001507756919864,0.001550376111147355,6,1,2,1,CanESM5:p1:2051:2100:SSP126,2.2802529524246093,20
532,CanESM5,r7i1p1f1_gn,SSP126,2051,2100,1.5690393633718145,0.0014594461844891918,7,1,1,1,CanESM5:p1:2051:2100:SSP126,2.6295055612056104,20
533,CanESM5,r7i1p2f1_gn,SSP126,2051,2100,1.6015699964004284,0.001553282293738151,7,1,2,1,CanESM5:p1:2051:2100:SSP126,2.2652423973366154,20
534,CanESM5,r8i1p1f1_gn,SSP126,2051,2100,1.4935440535899716,0.0014814518544138695,8,1,1,1,CanESM5:p1:2051:2100:SSP126,3.6690045581144366,20
535,CanESM5,r8i1p2f1_gn,SSP126,2051,2100,1.6778759524268023,0.0015412415472828612,8,1,2,1,CanESM5:p1:2051:2100:SSP126,1.560309558824069,20
536,CanESM5,r9i1p1f1_gn,SSP126,2051,2100,1.6441109545302766,0.001513007648137151,9,1,1,1,CanESM5:p1:2051:2100:SSP126,1.8488497029385882,20
537,CanESM5,r9i1p2f1_gn,SSP126,2051,2100,1.5576343175609395,0.002368745451070825,9,1,2,1,CanESM5:p1:2051:2100:SSP126,2.7678954403168574,20
538,CMCC-CM2-SR5,r1i1p1f1_gn,SSP126,2016,2050,0.7288889457737469,0.002112893497242647,1,1,1,1,CMCC-CM2-SR5:p1:2016:2050:SSP126,703.9974111906471,1
539,CMCC-CM2-SR5,r1i1p1f1_gn,SSP126,2051,2100,1.566787788612885,0.0018746513797312367,1,1,1,1,CMCC-CM2-SR5:p1:2051:2100:SSP126,53.127253347514994,1
540,CMCC-ESM2,r1i1p1f1_gn,SSP126,2016,2050,0.5814902538688784,0.0019058526000555825,1,1,1,1,CMCC-ESM2:p1:2016:2050:SSP126,882.0763639706814,1
541,CMCC-ESM2,r1i1p1f1_gn,SSP126,2051,2100,1.6773851891598497,0.001363948899872449,1,1,1,1,CMCC-ESM2:p1:2051:2100:SSP126,31.2851917513972,1
542,EC-Earth3,r1i1p1f1_gn,SSP126,2016,2050,0.9287476480435544,0.001831653144429712,1,1,1,1,EC-Earth3:p1:2016:2050:SSP126,276.22587573393037,1
543,EC-Earth3,r1i1p1f1_gn,SSP126,2051,2100,1.2101065687577943,0.0015287852408934614,1,1,1,1,EC-Earth3:p1:2051:2100:SSP126,245.56712770719892,1
544,EC-Earth3-Veg,r1i1p1f1_gn,SSP126,2016,2050,0.6677028643705967,0.0018376368371879356,1,1,1,1,EC-Earth3-Veg:p1:2016:2050:SSP126,813.1760479239778,1
545,EC-Earth3-Veg,r1i1p1f1_gn,SSP126,2051,2100,1.110083051131312,0.0013930131586230529,1,1,1,1,EC-Earth3-Veg:p1:2051:2100:SSP126,359.9336771856075,1
546,EC-Earth3-Veg-LR,r1i1p1f1_gn,SSP126,2016,2050,0.6561410782375106,0.0019489364588961887,1,1,1,1,EC-Earth3-Veg-LR:p1:2016:2050:SSP126,829.0100347058135,1
547,EC-Earth3-Veg-LR,r1i1p1f1_gn,SSP126,2051,2100,1.0054592534640392,0.0011829194061610164,1,1,1,1,EC-Earth3-Veg-LR:p1:2051:2100:SSP126,499.5746129779094,1
548,FGOALS-f3-L,r1i1p1f1_gn,SSP126,2016,2050,0.6693756528384256,0.0018693513291723586,1,1,1,1,FGOALS-f3-L:p1:2016:2050:SSP126,810.7385945730047,1
549,FGOALS-f3-L,r1i1p1f1_gn,SSP126,2051,2100,0.9150046309954404,0.0012314984841006146,1,1,1,1,FGOALS-f3-L:p1:2051:2100:SSP126,610.9376161400996,1
550,FGOALS-g3,r1i1p1f1_gn,SSP126,2016,2050,0.40664902434821215,-0.00022439395680147055,1,1,1,1,FGOALS-g3:p1:2016:2050:SSP126,219.38807510910138,3
551,FGOALS-g3,r2i1p1f1_gn,SSP126,2016,2050,0.4934990784756224,-0.0002519196063718375,2,1,1,1,FGOALS-g3:p1:2016:2050:SSP126,274.36091617984266,3
552,FGOALS-g3,r3i1p1f1_gn,SSP126,2016,2050,0.4918549764238946,0.0019704782787491287,3,1,1,1,FGOALS-g3:p1:2016:2050:SSP126,273.59699123970876,3
553,FGOALS-g3,r1i1p1f1_gn,SSP126,2051,2100,0.4670283030804399,-0.0007498604910714286,1,1,1,1,FGOALS-g3:p1:2051:2100:SSP126,117.1642532508943,3
554,FGOALS-g3,r2i1p1f1_gn,SSP126,2051,2100,0.5701574167543981,-0.0007228721313330593,2,1,1,1,FGOALS-g3:p1:2051:2100:SSP126,172.62532939314258,3
555,FGOALS-g3,r3i1p1f1_gn,SSP126,2051,2100,0.5499052204975214,0.0013282414601773632,3,1,1,1,FGOALS-g3:p1:2051:2100:SSP126,162.1284780633053,3
556,FIO-ESM-2-0,r1i1p1f1_gn,SSP126,2016,2050,0.7660854039617107,0.0019196155754958887,1,1,1,1,FIO-ESM-2-0:p1:2016:2050:SSP126,207.8147257992658,3
557,FIO-ESM-2-0,r2i1p1f1_gn,SSP126,2016,2050,0.707958598817072,0.001919615356361165,2,1,1,1,FIO-ESM-2-0:p1:2016:2050:SSP126,248.48286798119105,3
558,FIO-ESM-2-0,r3i1p1f1_gn,SSP126,2016,2050,0.7427535889106593,0.0015306660138508853,3,1,1,1,FIO-ESM-2-0:p1:2016:2050:SSP126,224.93566361663935,3
559,FIO-ESM-2-0,r1i1p1f1_gn,SSP126,2051,2100,1.050506384884784,0.0012804926658163266,1,1,1,1,FIO-ESM-2-0:p1:2051:2100:SSP126,146.2119281979533,3
560,FIO-ESM-2-0,r2i1p1f1_gn,SSP126,2051,2100,1.0023881597630862,0.0013548144880606205,2,1,1,1,FIO-ESM-2-0:p1:2051:2100:SSP126,167.8947376954078,3
561,FIO-ESM-2-0,r3i1p1f1_gn,SSP126,2051,2100,1.0917197755451298,0.0014150191326530613,3,1,1,1,FIO-ESM-2-0:p1:2051:2100:SSP126,127.87967668845081,3
562,GFDL-ESM4,r1i1p1f1_gn,SSP126,2016,2050,0.6077209889131154,0.002497055951286765,1,1,1,1,GFDL-ESM4:p1:2016:2050:SSP126,873.8598161583502,1
563,GFDL-ESM4,r1i1p1f1_gn,SSP126,2051,2100,0.8079829447541442,0.0020369963378322367,1,1,1,1,GFDL-ESM4:p1:2051:2100:SSP126,687.833405410586,1
564,HadGEM3-GC31-LL,r1i1p1f3_gn,SSP126,2016,2050,1.1211467642630737,0.0025957892922794123,1,1,1,3,HadGEM3-GC31-LL:p1:2016:2050:SSP126,61.65596942961727,1
565,HadGEM3-GC31-LL,r1i1p1f3_gn,SSP126,2051,2100,1.8685475872828192,0.0025003654312114325,1,1,1,3,HadGEM3-GC31-LL:p1:2051:2100:SSP126,9.659384601060573,1
566,HadGEM3-GC31-MM,r1i1p1f3_gn,SSP126,2016,2050,1.0293956683322565,0.00026568244485294115,1,1,1,3,HadGEM3-GC31-MM:p1:2016:2050:SSP126,134.96102252894866,1
567,HadGEM3-GC31-MM,r1i1p1f3_gn,SSP126,2051,2100,1.9696734328119303,-0.00036787177074928674,1,1,1,3,HadGEM3-GC31-MM:p1:2051:2100:SSP126,4.247927971841704,1
568,INM-CM4-8,r1i1p1f1_gr1,SSP126,2016,2050,0.4655339702136985,0.0004368202541680897,1,1,1,1,INM-CM4-8:p1:2016:2050:SSP126,779.0516786948195,1
569,INM-CM4-8,r1i1p1f1_gr1,SSP126,2051,2100,0.671358882154891,-0.0001498890698564296,1,1,1,1,INM-CM4-8:p1:2051:2100:SSP126,645.1554946363018,1
570,INM-CM5-0,r1i1p1f1_gr1,SSP126,2016,2050,0.6063109994018419,0.002180511022315306,1,1,1,1,INM-CM5-0:p1:2016:2050:SSP126,874.6015447386915,1
571,INM-CM5-0,r1i1p1f1_gr1,SSP126,2051,2100,0.726943907834027,0.003352781643672865,1,1,1,1,INM-CM5-0:p1:2051:2100:SSP126,682.9855753600548,1
572,IPSL-CM5A2-INCA,r1i1p1f1_gn,SSP126,2016,2050,0.8259282793317198,0.0018184886259191176,1,1,1,1,IPSL-CM5A2-INCA:p1:2016:2050:SSP126,486.8310110303937,1
573,IPSL-CM5A2-INCA,r1i1p1f1_gn,SSP126,2051,2100,2.6213086446126677,0.0012020188174685653,1,1,1,1,IPSL-CM5A2-INCA:p1:2051:2100:SSP126,0.00019212275032090385,1
574,IPSL-CM6A-LR,r1i1p1f1_gn,SSP126,2016,2050,0.7928473881312925,0.0016862457508549972,1,1,1,1,IPSL-CM6A-LR:p1:2016:2050:SSP126,187.50659173995575,3
575,IPSL-CM6A-LR,r2i1p1f1_gn,SSP126,2016,2050,0.7766253516787742,0.0017508712104138207,2,1,1,1,IPSL-CM6A-LR:p1:2016:2050:SSP126,199.87026629951373,3
576,IPSL-CM6A-LR,r3i1p1f1_gn,SSP126,2016,2050,0.7667970384869705,0.0019402869922273296,3,1,1,1,IPSL-CM6A-LR:p1:2016:2050:SSP126,207.28151187691336,3
577,IPSL-CM6A-LR,r1i1p1f1_gn,SSP126,2051,2100,1.2619855499268056,0.0012240247914985735,1,1,1,1,IPSL-CM6A-LR:p1:2051:2100:SSP126,66.04687704575926,3
578,IPSL-CM6A-LR,r2i1p1f1_gn,SSP126,2051,2100,1.2468665059407726,0.001199112482825104,2,1,1,1,IPSL-CM6A-LR:p1:2051:2100:SSP126,70.36252411737242,3
579,IPSL-CM6A-LR,r3i1p1f1_gn,SSP126,2051,2100,1.2442016855875409,0.0015738901435112464,3,1,1,1,IPSL-CM6A-LR:p1:2051:2100:SSP126,71.14787353417655,3
580,MIROC6,r1i1p1f1_gm,SSP126,2016,2050,0.5667741256460204,0.001850644893505994,1,1,1,1,MIROC6:p1:2016:2050:SSP126,293.8114446540881,3
581,MIROC6,r2i1p1f1_gm,SSP126,2016,2050,0.5575512054998626,0.001980946125353084,2,1,1,1,MIROC6:p1:2016:2050:SSP126,293.03060828618743,3
582,MIROC6,r3i1p1f1_gm,SSP126,2016,2050,0.5356712878703433,0.0015671673943014705,3,1,1,1,MIROC6:p1:2016:2050:SSP126,289.2034390498179,3
583,MIROC6,r1i1p1f1_gm,SSP126,2051,2100,0.8921576741572039,0.0015797049415354825,1,1,1,1,MIROC6:p1:2051:2100:SSP126,211.27793667362988,3
584,MIROC6,r2i1p1f1_gm,SSP126,2051,2100,0.8445838854980252,0.0016140803998830368,2,1,1,1,MIROC6:p1:2051:2100:SSP126,223.65043091246463,3
585,MIROC6,r3i1p1f1_gm,SSP126,2051,2100,0.8003731543518029,0.0012435394586349019,3,1,1,1,MIROC6:p1:2051:2100:SSP126,229.97307439459365,3
586,MPI-ESM1-2-HR,r1i1p1f1_gn,SSP126,2016,2050,0.5806829905219502,0.0015031402821049972,1,1,1,1,MPI-ESM1-2-HR:p1:2016:2050:SSP126,441.06987490065495,2
587,MPI-ESM1-2-HR,r2i1p1f1_gn,SSP126,2016,2050,0.3947944945512632,0.001714968286892947,2,1,1,1,MPI-ESM1-2-HR:p1:2016:2050:SSP126,315.3324993074112,2
588,MPI-ESM1-2-HR,r1i1p1f1_gn,SSP126,2051,2100,0.7716976230253181,0.0011081825561669407,1,1,1,1,MPI-ESM1-2-HR:p1:2051:2100:SSP126,346.5607437207984,2
589,MPI-ESM1-2-HR,r2i1p1f1_gn,SSP126,2051,2100,0.5970767546231741,0.0012858903833798,2,1,1,1,MPI-ESM1-2-HR:p1:2051:2100:SSP126,278.6980962773766,2
590,MPI-ESM1-2-LR,r1i1p1f1_gn,SSP126,2016,2050,0.49061727202490596,0.0017664292279411765,1,1,1,1,MPI-ESM1-2-LR:p1:2016:2050:SSP126,273.01333147161284,3
591,MPI-ESM1-2-LR,r2i1p1f1_gn,SSP126,2016,2050,0.36165859879156415,0.0015833237591911765,2,1,1,1,MPI-ESM1-2-LR:p1:2016:2050:SSP126,183.686029603791,3
592,MPI-ESM1-2-LR,r3i1p1f1_gn,SSP126,2016,2050,0.4783796425469973,0.002442422815982033,3,1,1,1,MPI-ESM1-2-LR:p1:2016:2050:SSP126,266.85754244367877,3
593,MPI-ESM1-2-LR,r1i1p1f1_gn,SSP126,2051,2100,0.6587706767447798,0.0011397380457848919,1,1,1,1,MPI-ESM1-2-LR:p1:2051:2100:SSP126,210.99577501561177,3
594,MPI-ESM1-2-LR,r2i1p1f1_gn,SSP126,2051,2100,0.6385916550116235,0.0013128786670918368,2,1,1,1,MPI-ESM1-2-LR:p1:2051:2100:SSP126,203.6656625807764,3
595,MPI-ESM1-2-LR,r3i1p1f1_gn,SSP126,2051,2100,0.6604900214100553,0.002065359481743404,3,1,1,1,MPI-ESM1-2-LR:p1:2051:2100:SSP126,211.5739780884087,3
596,MRI-ESM2-0,r1i1p1f1_gm,SSP126,2016,2050,0.8199152760720949,0.001594094669117647,1,1,1,1,MRI-ESM2-0:p1:2016:2050:SSP126,500.4933841211343,1
597,MRI-ESM2-0,r1i1p1f1_gm,SSP126,2051,2100,1.1166319333599404,0.0009379483455297901,1,1,1,1,MRI-ESM2-0:p1:2051:2100:SSP126,351.642269734566,1
598,NESM3,r1i1p1f1_gn,SSP126,2016,2050,0.9210476527038622,0.0017327096532372868,1,1,1,1,NESM3:p1:2016:2050:SSP126,289.9191185960701,1
599,NESM3,r1i1p1f1_gn,SSP126,2051,2100,1.222691958882706,0.0015501452952015155,1,1,1,1,NESM3:p1:2051:2100:SSP126,233.2813181904316,1
600,NorESM2-LM,r1i1p1f1_gm,SSP126,2016,2050,0.4670428801305775,0.001721527865704368,1,1,1,1,NorESM2-LM:p1:2016:2050:SSP126,781.6870144479615,1
601,NorESM2-LM,r1i1p1f1_gm,SSP126,2051,2100,0.6985250927569949,0.0014836438456360176,1,1,1,1,NorESM2-LM:p1:2051:2100:SSP126,667.0090429552192,1
602,NorESM2-MM,r1i1p1f1_gm,SSP126,2016,2050,0.6513889376872157,0.002827962312628241,1,1,1,1,NorESM2-MM:p1:2016:2050:SSP126,834.9857294322802,1
603,NorESM2-MM,r1i1p1f1_gm,SSP126,2051,2100,0.8863051469568292,0.0023168448586853184,1,1,1,1,NorESM2-MM:p1:2051:2100:SSP126,639.2157173909718,1
604,TaiESM1,r1i1p1f1_gn,SSP126,2016,2050,1.232019505428866,0.0021954704733455877,1,1,1,1,TaiESM1:p1:2016:2050:SSP126,20.31249333331994,1
605,TaiESM1,r1i1p1f1_gn,SSP126,2051,2100,2.1072620491334533,0.0018497390710577675,1,1,1,1,TaiESM1:p1:2051:2100:SSP126,1.0524675972234603,1
606,UKESM1-0-LL,r10i1p1f2_gn,SSP126,2016,2050,1.1767196215599824,0.0023366889971144053,10,1,1,2,UKESM1-0-LL:p1:2016:2050:SSP126,2.7808683369166127,13
607,UKESM1-0-LL,r11i1p1f2_gn,SSP126,2016,2050,1.3673205298966875,0.002298990812371759,11,1,1,2,UKESM1-0-LL:p1:2016:2050:SSP126,0.3115846580798846,13
608,UKESM1-0-LL,r12i1p1f2_gn,SSP126,2016,2050,1.3086201409384444,0.002343271146802341,12,1,1,2,UKESM1-0-LL:p1:2016:2050:SSP126,0.6505265351346851,13
