,model,run,scenario,startyr,endyr,Tavg,dSdt
529,CanESM5,r7i1p2f1_gn,SSP126,2051,2100,1.6015699964004284,0.001553282293738151
530,CanESM5,r8i1p1f1_gn,SSP126,2016,2050,0.8808841048273166,0.0022337668958832234
531,CanESM5,r8i1p1f1_gn,SSP126,2051,2100,1.4935440535899716,0.0014814518544138695
532,CanESM5,r8i1p2f1_gn,SSP126,2016,2050,1.1566619320623204,0.0022876216646503
533,CanESM5,r8i1p2f1_gn,SSP126,2051,2100,1.6778759524268025,0.0015412415472828612
534,CanESM5,r9i1p1f1_gn,SSP126,2016,2050,1.08083347040116,0.0021852980203488294
535,CanESM5,r9i1p1f1_gn,SSP126,2051,2100,1.6441109545302766,0.001513007648137151
536,CanESM5,r9i1p2f1_gn,SSP126,2016,2050,1.0874532155444854,0.0024868832791552823
537,CanESM5,r9i1p2f1_gn,SSP126,2051,2100,1.5576343175609395,0.0023687454510708246
538,CMCC-CM2-SR5,r1i1p1f1_gn,SSP126,2016,2050,0.7288889457737469,0.002112893497242647
539,CMCC-CM2-SR5,r1i1p1f1_gn,SSP126,2051,2100,1.566787788612885,0.0018746513797312367
540,CMCC-ESM2,r1i1p1f1_gn,SSP126,2016,2050,0.5814902538688784,0.0019058526000555825
541,CMCC-ESM2,r1i1p1f1_gn,SSP126,2051,2100,1.6773851891598497,0.001363948899872449
542,EC-Earth3,r1i1p1f1_gn,SSP126,2016,2050,0.9287476480435544,0.0018316531444297118
543,EC-Earth3,r1i1p1f1_gn,SSP126,2051,2100,1.2101065687577943,0.0015287852408934612
544,EC-Earth3-Veg,r1i1p1f1_gn,SSP126,2016,2050,0.6677028643705967,0.0018376368371879354
545,EC-Earth3-Veg,r1i1p1f1_gn,SSP126,2051,2100,1.110083051131312,0.001393013158623053
546,EC-Earth3-Veg-LR,r1i1p1f1_gn,SSP126,2016,2050,0.6561410782375106,0.0019489364588961883
547,EC-Earth3-Veg-LR,r1i1p1f1_gn,SSP126,2051,2100,1.0054592534640392,0.0011829194061610164
548,FGOALS-f3-L,r1i1p1f1_gn,SSP126,2016,2050,0.6693756528384256,0.0018693513291723589
549,FGOALS-f3-L,r1i1p1f1_gn,SSP126,2051,2100,0.9150046309954405,0.0012314984841006143
550,FGOALS-g3,r1i1p1f1_gn,SSP126,2016,2050,0.40664902434821215,-0.00022439395680147058
551,FGOALS-g3,r1i1p1f1_gn,SSP126,2051,2100,0.46702830308043985,-0.0007498604910714286
552,FGOALS-g3,r2i1p1f1_gn,SSP126,2016,2050,0.49349907847562235,-0.0002519196063718375
553,FGOALS-g3,r2i1p1f1_gn,SSP126,2051,2100,0.5701574167543981,-0.0007228721313330592
554,FGOALS-g3,r3i1p1f1_gn,SSP126,2016,2050,0.49185497642389464,0.001970478278749129
555,FGOALS-g3,r3i1p1f1_gn,SSP126,2051,2100,0.5499052204975214,0.0013282414601773632
556,FIO-ESM-2-0,r1i1p1f1_gn,SSP126,2016,2050,0.7660854039617107,0.0019196155754958883
557,FIO-ESM-2-0,r1i1p1f1_gn,SSP126,2051,2100,1.050506384884784,0.0012804926658163266
558,FIO-ESM-2-0,r2i1p1f1_gn,SSP126,2016,2050,0.707958598817072,0.0019196153563611647
559,FIO-ESM-2-0,r2i1p1f1_gn,SSP126,2051,2100,1.0023881597630862,0.0013548144880606203
560,FIO-ESM-2-0,r3i1p1f1_gn,SSP126,2016,2050,0.7427535889106593,0.0015306660138508853
561,FIO-ESM-2-0,r3i1p1f1_gn,SSP126,2051,2100,1.0917197755451298,0.0014150191326530613
562,GFDL-ESM4,r1i1p1f1_gn,SSP126,2016,2050,0.6077209889131154,0.002497055951286765
563,GFDL-ESM4,r1i1p1f1_gn,SSP126,2051,2100,0.8079829447541442,0.0020369963378322367
564,HadGEM3-GC31-LL,r1i1p1f3_gn,SSP126,2016,2050,1.1211467642630737,0.002595789292279412
565,HadGEM3-GC31-LL,r1i1p1f3_gn,SSP126,2051,2100,1.8685475872828192,0.0025003654312114325
566,HadGEM3-GC31-MM,r1i1p1f3_gn,SSP126,2016,2050,1.0293956683322563,0.00026568244485294115
567,HadGEM3-GC31-MM,r1i1p1f3_gn,SSP126,2051,2100,1.9696734328119305,-0.00036787177074928674
568,INM-CM4-8,r1i1p1f1_gr1,SSP126,2016,2050,0.46553397021369847,0.0004368202541680897
569,INM-CM4-8,r1i1p1f1_gr1,SSP126,2051,2100,0.671358882154891,-0.0001498890698564296
570,INM-CM5-0,r1i1p1f1_gr1,SSP126,2016,2050,0.6063109994018419,0.002180511022315306
571,INM-CM5-0,r1i1p1f1_gr1,SSP126,2051,2100,0.726943907834027,0.0033527816436728654
572,IPSL-CM5A2-INCA,r1i1p1f1_gn,SSP126,2016,2050,0.8259282793317198,0.0018184886259191176
573,IPSL-CM5A2-INCA,r1i1p1f1_gn,SSP126,2051,2100,2.621308644612668,0.0012020188174685653
574,IPSL-CM6A-LR,r1i1p1f1_gn,SSP126,2016,2050,0.7928473881312925,0.0016862457508549972
575,IPSL-CM6A-LR,r1i1p1f1_gn,SSP126,2051,2100,1.2619855499268056,0.0012240247914985735
576,IPSL-CM6A-LR,r2i1p1f1_gn,SSP126,2016,2050,0.7766253516787742,0.0017508712104138207
577,IPSL-CM6A-LR,r2i1p1f1_gn,SSP126,2051,2100,1.2468665059407726,0.0011991124828251041
578,IPSL-CM6A-LR,r3i1p1f1_gn,SSP126,2016,2050,0.7667970384869705,0.0019402869922273299
579,IPSL-CM6A-LR,r3i1p1f1_gn,SSP126,2051,2100,1.2442016855875409,0.0015738901435112466
580,MIROC6,r1i1p1f1_gm,SSP126,2016,2050,0.5667741256460204,0.001850644893505994
581,MIROC6,r1i1p1f1_gm,SSP126,2051,2100,0.8921576741572039,0.0015797049415354825
582,MIROC6,r2i1p1f1_gm,SSP126,2016,2050,0.5575512054998626,0.0019809461253530837
583,MIROC6,r2i1p1f1_gm,SSP126,2051,2100,0.8445838854980252,0.0016140803998830368
584,MIROC6,r3i1p1f1_gm,SSP126,2016,2050,0.5356712878703433,0.0015671673943014705
585,MIROC6,r3i1p1f1_gm,SSP126,2051,2100,0.8003731543518029,0.001243539458634902
586,MPI-ESM1-2-HR,r1i1p1f1_gn,SSP126,2016,2050,0.5806829905219502,0.0015031402821049972
587,MPI-ESM1-2-HR,r1i1p1f1_gn,SSP126,2051,2100,0.7716976230253181,0.0011081825561669407
588,MPI-ESM1-2-HR,r2i1p1f1_gn,SSP126,2016,2050,0.39479449455126314,0.001714968286892947
589,MPI-ESM1-2-HR,r2i1p1f1_gn,SSP126,2051,2100,0.5970767546231741,0.0012858903833798
590,MPI-ESM1-2-LR,r1i1p1f1_gn,SSP126,2016,2050,0.490617272024906,0.0017664292279411765
591,MPI-ESM1-2-LR,r1i1p1f1_gn,SSP126,2051,2100,0.6587706767447798,0.0011397380457848919
592,MPI-ESM1-2-LR,r2i1p1f1_gn,SSP126,2016,2050,0.36165859879156415,0.0015833237591911765
593,MPI-ESM1-2-LR,r2i1p1f1_gn,SSP126,2051,2100,0.6385916550116235,0.0013128786670918368
594,MPI-ESM1-2-LR,r3i1p1f1_gn,SSP126,2016,2050,0.4783796425469973,0.0024424228159820333
595,MPI-ESM1-2-LR,r3i1p1f1_gn,SSP126,2051,2100,0.6604900214100553,0.002065359481743404
596,MRI-ESM2-0,r1i1p1f1_gm,SSP126,2016,2050,0.8199152760720949,0.001594094669117647
597,MRI-ESM2-0,r1i1p1f1_gm,SSP126,2051,2100,1.1166319333599404,0.0009379483455297899
598,NESM3,r1i1p1f1_gn,SSP126,2016,2050,0.9210476527038622,0.0017327096532372868
599,NESM3,r1i1p1f1_gn,SSP126,2051,2100,1.2226919588827059,0.0015501452952015157
600,NorESM2-LM,r1i1p1f1_gm,SSP126,2016,2050,0.4670428801305775,0.001721527865704368
601,NorESM2-LM,r1i1p1f1_gm,SSP126,2051,2100,0.698525092756995,0.0014836438456360176
602,NorESM2-MM,r1i1p1f1_gm,SSP126,2016,2050,0.6513889376872157,0.0028279623126282413
603,NorESM2-MM,r1i1p1f1_gm,SSP126,2051,2100,0.886305146956829,0.0023168448586853184
604,TaiESM1,r1i1p1f1_gn,SSP126,2016,2050,1.232019505428866,0.002195470473345588
605,TaiESM1,r1i1p1f1_gn,SSP126,2051,2100,2.1072620491334533,0.0018497390710577673
606,UKESM1-0-LL,r10i1p1f2_gn,SSP126,2016,2050,1.1767196215599824,0.0023366889971144058
607,UKESM1-0-LL,r10i1p1f2_gn,SSP126,2051,2100,1.8236032874077637,0.0019145107695034572
608,UKESM1-0-LL,r11i1p1f2_gn,SSP126,2016,2050,1.3673205298966877,0.0022989908123717587
609,UKESM1-0-LL,r11i1p1f2_gn,SSP126,2051,2100,2.0847917218545717,0.0018713294851536654
610,UKESM1-0-LL,r12i1p1f2_gn,SSP126,2016,2050,1.3086201409384444,0.002343271146802341
611,UKESM1-0-LL,r12i1p1f2_gn,SSP126,2051,2100,2.038290917104689,0.0017891188665312163
612,UKESM1-0-LL,r16i1p1f2_gn,SSP126,2016,2050,1.1618271498018657,0.002141017685918247
613,UKESM1-0-LL,r16i1p1f2_gn,SSP126,2051,2100,1.9281135047598355,0.0018185983811106002
614,UKESM1-0-LL,r17i1p1f2_gn,SSP126,2016,2050,1.1523183836310977,0.002222995985956753
615,UKESM1-0-LL,r17i1p1f2_gn,SSP126,2051,2100,1.8847362655816937,0.0018601189462506041
616,UKESM1-0-LL,r18i1p1f2_gn,SSP126,2016,2050,1.1750757063624633,0.0021529852905694175
617,UKESM1-0-LL,r18i1p1f2_gn,SSP126,2051,2100,1.9194501744028116,0.0019830197704081634
618,UKESM1-0-LL,r19i1p1f2_gn,SSP126,2016,2050,1.079769095519282,0.0022594976951094236
619,UKESM1-0-LL,r19i1p1f2_gn,SSP126,2051,2100,1.8344493729171631,0.001844756305217743
620,UKESM1-0-LL,r1i1p1f2_gn,SSP126,2016,2050,1.1720213788170213,0.002377379028236165
621,UKESM1-0-LL,r1i1p1f2_gn,SSP126,2051,2100,1.9147996596718144,0.0018900138687114327
622,UKESM1-0-LL,r2i1p1f2_gn,SSP126,2016,2050,1.2626108041259272,0.002316343871986165
623,UKESM1-0-LL,r2i1p1f2_gn,SSP126,2051,2100,2.2424459788275612,0.0018875226378440857
624,UKESM1-0-LL,r3i1p1f2_gn,SSP126,2016,2050,1.1629393628400635,0.0021769204998717587
625,UKESM1-0-LL,r3i1p1f2_gn,SSP126,2051,2100,2.0497032702441516,0.0018239962507267387
626,UKESM1-0-LL,r4i1p1f2_gn,SSP126,2016,2050,1.1324936275895539,0.002173928653492647
627,UKESM1-0-LL,r4i1p1f2_gn,SSP126,2051,2100,1.9676311938208642,0.001789534122359996
628,UKESM1-0-LL,r8i1p1f2_gn,SSP126,2016,2050,1.2195906769275666,0.002361222663346459
629,UKESM1-0-LL,r8i1p1f2_gn,SSP126,2051,2100,1.880709411410578,0.0017480137092726572
630,UKESM1-0-LL,r9i1p1f2_gn,SSP126,2016,2050,1.4123035127851722,0.0027172611478497
631,UKESM1-0-LL,r9i1p1f2_gn,SSP126,2051,2100,2.2737919148730725,0.002290120538400144
632,ACCESS-CM2,r1i1p1f1_gn,SSP245,2016,2050,1.0963044192298526,0.002699309850440306
633,ACCESS-CM2,r1i1p1f1_gn,SSP245,2051,2100,2.470266836065889,0.0033469686702806123
634,ACCESS-CM2,r2i1p1f1_gn,SSP245,2016,2050,1.0250474718290548,0.0026215198723708883
635,ACCESS-CM2,r2i1p1f1_gn,SSP245,2051,2100,2.425500169094448,0.0032925766949750937
636,ACCESS-CM2,r3i1p1f1_gn,SSP245,2016,2050,0.8902487032340787,0.0025060317095588237
637,ACCESS-CM2,r3i1p1f1_gn,SSP245,2051,2100,2.3317355439983203,0.002815090880102041
638,ACCESS-ESM1-5,r1i1p1f1_gn,SSP245,2016,2050,0.8162360240675071,0.0024689319817458883
639,ACCESS-ESM1-5,r1i1p1f1_gn,SSP245,2051,2100,1.8771673797487551,0.0028470617776014365
640,ACCESS-ESM1-5,r2i1p1f1_gn,SSP245,2016,2050,0.9201293247518834,0.002434225643382353
641,ACCESS-ESM1-5,r2i1p1f1_gn,SSP245,2051,2100,2.059059413586567,0.002855365981861037
642,ACCESS-ESM1-5,r3i1p1f1_gn,SSP245,2016,2050,0.9352747372458339,0.0019842408159199882
643,ACCESS-ESM1-5,r3i1p1f1_gn,SSP245,2051,2100,2.0292212617139285,0.0022765697569263224
644,BCC-CSM2-MR,r1i1p1f1_gn,SSP245,2016,2050,0.7684900045579184,0.0015827254118288264
645,CAMS-CSM1-0,r1i1p1f1_gn,SSP245,2016,2050,0.44748886609056626,0.0014097923960755853
646,CAMS-CSM1-0,r2i1p1f1_gn,SSP245,2016,2050,0.5003491206917374,0.0025132123161764708
647,CAMS-CSM1-0,r2i1p1f1_gn,SSP245,2051,2100,1.1939179877095967,0.0029766057827034773
648,CanESM5,r10i1p1f1_gn,SSP245,2016,2050,1.1538112270457646,0.0025036383201094236
649,CanESM5,r10i1p1f1_gn,SSP245,2051,2100,2.5724254251515504,0.002859517627832841
650,CanESM5,r10i1p2f1_gn,SSP245,2016,2050,1.2328630381184666,0.0025233847691732295
651,CanESM5,r10i1p2f1_gn,SSP245,2051,2100,2.5700334149191804,0.0029180618573208246
652,CanESM5,r1i1p1f1_gn,SSP245,2016,2050,1.1354723411863006,0.002446791704963235
653,CanESM5,r1i1p1f1_gn,SSP245,2051,2100,2.5589646251904696,0.0028512137276785715
654,CanESM5,r1i1p2f1_gn,SSP245,2016,2050,1.2144255116822364,0.0024982526460114647
655,CanESM5,r1i1p2f1_gn,SSP245,2051,2100,2.5563650883606215,0.0029139099072436896
656,CanESM5,r2i1p1f1_gn,SSP245,2016,2050,1.3449971822629436,0.0025712554069126353
657,CanESM5,r2i1p1f1_gn,SSP245,2051,2100,2.696191485011184,0.002840833396327739
658,CanESM5,r2i1p2f1_gn,SSP245,2016,2050,1.298549408387771,0.0025712554069126353
659,CanESM5,r2i1p2f1_gn,SSP245,2051,2100,2.6733887591899475,0.0029637345245906283
660,CanESM5,r3i1p1f1_gn,SSP245,2016,2050,1.2014837119751292,0.0025784360135302823
661,CanESM5,r3i1p1f1_gn,SSP245,2051,2100,2.7305862724660415,0.0028748804209183672
662,CanESM5,r3i1p2f1_gn,SSP245,2016,2050,1.2276832841866394,0.0025018431684550118
663,CanESM5,r3i1p2f1_gn,SSP245,2051,2100,2.6924886930063394,0.002903529575892857
664,CanESM5,r4i1p1f1_gn,SSP245,2016,2050,1.0994296382424409,0.0025550992611576527
665,CanESM5,r4i1p1f1_gn,SSP245,2051,2100,2.5273905389037736,0.002915985730229592
666,CanESM5,r4i1p2f1_gn,SSP245,2016,2050,1.196328673886967,0.0024940641049076527
667,CanESM5,r4i1p2f1_gn,SSP245,2051,2100,2.591979236845816,0.002962488909156955
668,CanESM5,r5i1p1f1_gn,SSP245,2016,2050,1.2263026910502504,0.0025138107731061824
669,CanESM5,r5i1p1f1_gn,SSP245,2051,2100,2.626443477747898,0.002847476881377551
670,CanESM5,r5i1p2f1_gn,SSP245,2016,2050,1.1824602349873885,0.002589206923456753
671,CanESM5,r5i1p2f1_gn,SSP245,2051,2100,2.4686550605226785,0.0029425590622181794
672,CanESM5,r6i1p1f1_gn,SSP245,2016,2050,1.200477351699817,0.0025832232306985292
673,CanESM5,r6i1p1f1_gn,SSP245,2051,2100,2.578645526415528,0.002857026396965494
674,CanESM5,r6i1p2f1_gn,SSP245,2016,2050,1.1986815225948817,0.0026047650505514708
675,CanESM5,r6i1p2f1_gn,SSP245,2051,2100,2.645403964937202,0.0029126642918100164
676,CanESM5,r7i1p1f1_gn,SSP245,2016,2050,1.2498332058668211,0.0025102202506626353
677,CanESM5,r7i1p1f1_gn,SSP245,2051,2100,2.5754039839571874,0.0028765414442334858
678,CanESM5,r7i1p2f1_gn,SSP245,2016,2050,1.218843078121779,0.002577837775735294
679,CanESM5,r7i1p2f1_gn,SSP245,2051,2100,2.5931489702807085,0.002969131785996106
680,CanESM5,r8i1p1f1_gn,SSP245,2016,2050,1.0777686843576362,0.002523983226102941
681,CanESM5,r8i1p1f1_gn,SSP245,2051,2100,2.4942798305545466,0.002856196189413265
682,CanESM5,r8i1p2f1_gn,SSP245,2016,2050,1.3357956426238502,0.002631692325367647
683,CanESM5,r8i1p2f1_gn,SSP245,2051,2100,2.68970667319644,0.002900207833367951
684,CanESM5,r9i1p1f1_gn,SSP245,2016,2050,1.2601865645430053,0.0025030396440449882
685,CanESM5,r9i1p1f1_gn,SSP245,2051,2100,2.654950033455691,0.0028615937549240737
686,CanESM5,r9i1p2f1_gn,SSP245,2016,2050,1.1674005529159217,0.0023205326322247
687,CanESM5,r9i1p2f1_gn,SSP245,2051,2100,2.5428017855322196,0.003420459980867347
688,CESM2-WACCM,r2i1p1f1_gr,SSP245,2016,2050,0.7201008996327687,0.003881117876838235
689,CESM2-WACCM,r2i1p1f1_gr,SSP245,2051,2100,1.9375974559903284,0.0044435256597947104
690,CIESM,r1i1p1f1_gn,SSP245,2016,2050,1.0076169371787387,0.0019626992152017705
691,CIESM,r1i1p1f1_gn,SSP245,2051,2100,2.130034080540838,0.0026016752330624325
692,CMCC-CM2-SR5,r1i1p1f1_gn,SSP245,2016,2050,0.6999136383324185,0.0020542519495767705
693,CMCC-CM2-SR5,r1i1p1f1_gn,SSP245,2051,2100,2.1256501261262883,0.002603751664258996
694,CMCC-ESM2,r1i1p1f1_gn,SSP245,2016,2050,0.6246699132338449,0.0020979338270776414
695,CMCC-ESM2,r1i1p1f1_gn,SSP245,2051,2100,2.194433167284501,0.002516558431849188
696,EC-Earth3,r1i1p1f1_gn,SSP245,2016,2050,0.8926231121729984,0.0021021225873161763
697,EC-Earth3,r1i1p1f1_gn,SSP245,2051,2100,1.9738229037942006,0.002605412079363453
698,EC-Earth3-CC,r1i1p1f1_gn,SSP245,2016,2050,0.5685827877334759,0.002078187378013835
699,EC-Earth3-CC,r1i1p1f1_gn,SSP245,2051,2100,1.6428629007605196,0.0025792541552563104
700,EC-Earth3-Veg,r1i1p1f1_gn,SSP245,2016,2050,0.7128552498841145,0.0020219392197973586
701,EC-Earth3-Veg,r1i1p1f1_gn,SSP245,2051,2100,1.8902871908647398,0.002494552609871845
702,EC-Earth3-Veg-LR,r1i1p1f1_gn,SSP245,2016,2050,0.7047114431250634,0.00016994101871900698
703,EC-Earth3-Veg-LR,r1i1p1f1_gn,SSP245,2051,2100,1.743870194196461,0.00018061423788265306
704,FGOALS-g3,r1i1p1f1_gn,SSP245,2016,2050,0.605206639551966,0.002301384420955882
705,FGOALS-g3,r1i1p1f1_gn,SSP245,2051,2100,1.1870082738879546,0.0024239677859812367
706,FIO-ESM-2-0,r1i1p1f1_gn,SSP245,2016,2050,0.8358917844027474,0.0023025811156805825
707,FIO-ESM-2-0,r1i1p1f1_gn,SSP245,2051,2100,1.8386586678250296,0.002720839515024302
708,GFDL-CM4,r1i1p1f1_gn,SSP245,2016,2050,0.8249766143850366,0.0016838522518382354
709,GFDL-CM4,r1i1p1f1_gn,SSP245,2051,2100,1.8816062129430406,0.0022562249582640977
710,GFDL-ESM4,r1i1p1f1_gn,SSP245,2016,2050,0.6669517599333972,0.0025598862591911763
711,GFDL-ESM4,r1i1p1f1_gn,SSP245,2051,2100,1.4098197525913747,0.0031792259946161385
712,HadGEM3-GC31-LL,r4i1p1f3_gn,SSP245,2016,2050,0.5246588644299663,0.00040929457720588236
713,INM-CM4-8,r1i1p1f1_gr1,SSP245,2016,2050,0.5813349359816584,0.0005517099600504426
714,INM-CM4-8,r1i1p1f1_gr1,SSP245,2051,2100,1.2632771756069587,0.0007386499521683673
715,INM-CM5-0,r1i1p1f1_gr1,SSP245,2016,2050,0.6037526103974642,0.0020219392197973586
716,INM-CM5-0,r1i1p1f1_gr1,SSP245,2051,2100,1.2496407245117211,0.0023562891446814245
717,IPSL-CM6A-LR,r1i1p1f1_gn,SSP245,2016,2050,0.90555454435804,0.001960305606617647
718,IPSL-CM6A-LR,r1i1p1f1_gn,SSP245,2051,2100,2.1842846425374205,0.0022852889129093717
719,IPSL-CM6A-LR,r2i1p1f1_gn,SSP245,2016,2050,0.870144798642059,0.0019028607536764705
720,IPSL-CM6A-LR,r2i1p1f1_gn,SSP245,2051,2100,2.1447812398274664,0.002289856270867951
721,IPSL-CM6A-LR,r3i1p1f1_gn,SSP245,2016,2050,0.8666278839110646,0.0019912702195784625
722,IPSL-CM6A-LR,r3i1p1f1_gn,SSP245,2051,2100,2.1024846140542763,0.002552017265436601
723,MIROC6,r1i1p1f1_gm,SSP245,2016,2050,0.6199807734343494,0.001969289472874473
724,MIROC6,r1i1p1f1_gm,SSP245,2051,2100,1.3981427672933933,0.0024999728312297743
725,MIROC6,r2i1p1f1_gm,SSP245,2016,2050,0.5553489861119942,0.001966600470683154
726,MIROC6,r2i1p1f1_gm,SSP245,2051,2100,1.3557936352243587,0.00254325659907594
727,MIROC6,r3i1p1f1_gm,SSP245,2016,2050,0.5653917590886408,0.0019046559053308824
728,MIROC6,r3i1p1f1_gm,SSP245,2051,2100,1.3138795070495917,0.0021129791833916487
729,MPI-ESM1-2-HR,r1i1p1f1_gn,SSP245,2016,2050,0.607796501402504,0.0019321814179420471
730,MPI-ESM1-2-HR,r1i1p1f1_gn,SSP245,2051,2100,1.3770024027060686,0.002231312345485298
731,MPI-ESM1-2-LR,r1i1p1f1_gn,SSP245,2016,2050,0.5655403403916353,0.0019357717212508706
732,MPI-ESM1-2-LR,r1i1p1f1_gn,SSP245,2051,2100,1.341053708298091,0.0022711723434681794
733,MPI-ESM1-2-LR,r2i1p1f1_gn,SSP245,2016,2050,0.47012703572221426,0.0018376368371879354
734,MPI-ESM1-2-LR,r2i1p1f1_gn,SSP245,2051,2100,1.293088744896977,0.002331792091836735
735,MPI-ESM1-2-LR,r3i1p1f1_gn,SSP245,2016,2050,0.5849453844798518,0.0025889884461374846
736,MPI-ESM1-2-LR,r3i1p1f1_gn,SSP245,2051,2100,1.3031756872092615,0.0031271528224555813
737,MRI-ESM2-0,r3i1p1f1_gm,SSP245,2016,2050,0.47810986407893097,0.0018633674172794119
738,NESM3,r1i1p1f1_gn,SSP245,2016,2050,0.9283936687367031,0.0017702083158142427
739,NESM3,r1i1p1f1_gn,SSP245,2051,2100,1.9060298720482365,0.002295606902667454
740,NorESM2-LM,r1i1p1f1_gm,SSP245,2016,2050,0.5177442887941766,0.0017546613645904204
741,NorESM2-LM,r1i1p1f1_gm,SSP245,2051,2100,1.264436153976419,0.002278906350233117
742,NorESM2-LM,r2i1p1f1_gm,SSP245,2016,2050,0.6758292491337556,0.001852321274140302
743,NorESM2-LM,r2i1p1f1_gm,SSP245,2051,2100,1.4193505237578279,0.0023672057657825704
744,NorESM2-LM,r3i1p1f1_gm,SSP245,2016,2050,0.568458358044154,0.0017259383902830236
745,NorESM2-LM,r3i1p1f1_gm,SSP245,2051,2100,1.2842940471426232,0.0021679954869406565
746,NorESM2-MM,r1i1p1f1_gm,SSP245,2016,2050,0.6712761306682182,0.0025461235028855942
747,NorESM2-MM,r1i1p1f1_gm,SSP245,2051,2100,1.443979714331192,0.0033411560009936896
748,TaiESM1,r1i1p1f1_gn,SSP245,2016,2050,1.1013770638722917,0.002610150505514706
749,TaiESM1,r1i1p1f1_gn,SSP245,2051,2100,2.708179433078328,0.0031455940738016244
750,UKESM1-0-LL,r1i1p1f2_gn,SSP245,2016,2050,1.248826408991306,0.0024916704963235292
751,UKESM1-0-LL,r1i1p1f2_gn,SSP245,2051,2100,2.846961980513356,0.0031310617923736572
752,UKESM1-0-LL,r2i1p1f2_gn,SSP245,2016,2050,1.5338329957886003,0.002521589836653541
753,UKESM1-0-LL,r2i1p1f2_gn,SSP245,2051,2100,3.120977171545462,0.003058816097220596
754,UKESM1-0-LL,r3i1p1f2_gn,SSP245,2016,2050,1.2899872988705852,0.0025838216876282413
755,UKESM1-0-LL,r3i1p1f2_gn,SSP245,2051,2100,2.9480610524094573,0.0030667051977040817
756,UKESM1-0-LL,r4i1p1f2_gn,SSP245,2016,2050,1.2301516171090725,0.0025036381009747
757,UKESM1-0-LL,r4i1p1f2_gn,SSP245,2051,2100,2.9441722464588906,0.0030970153759936896
758,UKESM1-0-LL,r8i1p1f2_gn,SSP245,2016,2050,1.3547700945268843,0.002740598119357053
759,UKESM1-0-LL,r8i1p1f2_gn,SSP245,2051,2100,2.83951050748027,0.0033040515014103483
760,ACCESS-CM2,r1i1p1f1_gn,SSP585,2016,2050,1.2067324066426295,0.0030691108721144058
761,ACCESS-CM2,r1i1p1f1_gn,SSP585,2051,2100,3.7687305434248515,0.0055417430644132655
762,ACCESS-CM2,r2i1p1f1_gn,SSP585,2016,2050,1.1237243970463737,0.0030074774780694175
763,ACCESS-CM2,r2i1p1f1_gn,SSP585,2051,2100,3.7531106434461776,0.0056027782206632655
764,ACCESS-CM2,r3i1p1f1_gn,SSP585,2016,2050,1.035410361092488,0.0028297574642826527
765,ACCESS-CM2,r3i1p1f1_gn,SSP585,2051,2100,3.6221708936309938,0.00462289428224369
766,ACCESS-ESM1-5,r1i1p1f1_gn,SSP585,2016,2050,0.9255195077744247,0.002740598119357053
767,ACCESS-ESM1-5,r1i1p1f1_gn,SSP585,2051,2100,3.025548319959171,0.004663999591554914
768,ACCESS-ESM1-5,r2i1p1f1_gn,SSP585,2016,2050,1.0862197213793365,0.0027729108491364647
769,ACCESS-ESM1-5,r2i1p1f1_gn,SSP585,2051,2100,3.1798968690310403,0.004621233258928571
770,ACCESS-ESM1-5,r3i1p1f1_gn,SSP585,2016,2050,1.0401839723720059,0.002201454166103812
771,ACCESS-ESM1-5,r3i1p1f1_gn,SSP585,2051,2100,3.209510394630456,0.004047004544005102
772,BCC-CSM2-MR,r1i1p1f1_gn,SSP585,2016,2050,0.9584607284863296,0.001604267122114406
773,CAMS-CSM1-0,r1i1p1f1_gn,SSP585,2016,2050,0.595824528185517,0.0017454857554505853
774,CAMS-CSM1-0,r2i1p1f1_gn,SSP585,2016,2050,0.4945567769149193,0.003019445082720588
775,CAMS-CSM1-0,r2i1p1f1_gn,SSP585,2051,2100,1.8830276698106445,0.006055351422757519
776,CanESM5,r10i1p2f1_gn,SSP585,2016,2050,1.451017300733497,0.0030816769336952884
777,CanESM5,r10i1p2f1_gn,SSP585,2051,2100,4.524607513782485,0.0061520946269132655
778,CanESM5,r1i1p1f1_gn,SSP585,2016,2050,1.3629831413136344,0.003042782054227941
779,CanESM5,r1i1p1f1_gn,SSP585,2051,2100,4.490722764608336,0.0060877374240330285
780,CanESM5,r1i1p2f1_gn,SSP585,2016,2050,1.441544155889403,0.0030439787489526414
781,CanESM5,r1i1p2f1_gn,SSP585,2051,2100,4.537287847794573,0.006101024394132653
782,CanESM5,r2i1p1f1_gn,SSP585,2016,2050,1.5790752666902677,0.0030332078390261706
783,CanESM5,r2i1p1f1_gn,SSP585,2051,2100,4.610246449821716,0.006037498007015306
784,CanESM5,r2i1p2f1_gn,SSP585,2016,2050,1.4330503801460281,0.0031092026654411763
785,CanESM5,r2i1p2f1_gn,SSP585,2051,2100,4.556678075616162,0.006200258829155747
786,CanESM5,r3i1p1f1_gn,SSP585,2016,2050,1.45891396042515,0.003091849386692047
787,CanESM5,r3i1p1f1_gn,SSP585,2051,2100,4.600486865591392,0.006072375239158163
788,CanESM5,r3i1p2f1_gn,SSP585,2016,2050,1.4704178352665735,0.003096038366065306
789,CanESM5,r3i1p2f1_gn,SSP585,2051,2100,4.601467767220697,0.006106006855867347
790,CanESM5,r4i1p1f1_gn,SSP585,2016,2050,1.3333258241079875,0.003128949333639706
791,CanESM5,r4i1p1f1_gn,SSP585,2051,2100,4.412805333607139,0.006015492337090629
